DOI,prefix,title,language,container-title,ISSN,publisher,URL,issued,published,published-online,indexed,created,reference-count,is-referenced-by-count,type,member
10.20935/al4273,10.20935,Genome Editing Technology in Crop Improvement,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al4273,2021-12-6,2021-12-6,2021-12-6,2022-3-8,2021-12-20,0,0,journal-article,9563
10.20935/al4094,10.20935,Size-Structured Population Models of Daphnia with Several  Algae Resources and Unification by Characteristic Equations,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al4094,2021-11-22,2021-11-22,2021-11-22,2022-3-8,2021-12-18,0,0,journal-article,9563
10.20935/al4750,10.20935,"Structuration Theory and Its Relevance in Research: Power Structures, Constituency Agency and Organizational Change in the New Patriotic Party (NPP)",en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al4750,2022-1-20,2022-1-20,2022-1-20,2022-3-8,2022-1-21,0,0,journal-article,9563
10.20935/al4627,10.20935,Autoethnography,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al4627,2022-1-6,2022-1-6,2022-1-6,2022-3-8,2022-1-7,0,0,journal-article,9563
10.20935/al3226,10.20935,Human error and successful project management in two construction companies,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3226,2021-8-22,2021-8-22,2021-8-22,2022-3-8,2021-9-7,0,0,journal-article,9563
10.20935/al3334,10.20935,Implementation of the Geographic Information Systems (GISs) using Object-Oriented Programming Methods,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3334,2021-8-27,2021-8-27,2021-8-27,2022-3-8,2021-8-27,0,0,journal-article,9563
10.20935/al3154,10.20935,"Personal experience as COVID-19 patient and management in the National Referral Hospital, Kampala, Uganda",en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3154,2021-8-19,2021-8-19,2021-8-19,2022-3-8,2021-9-6,0,0,journal-article,9563
10.20935/al2220,10.20935,The effectiveness of task-based language teaching for developing second language speaking: A critical review.,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2220,2021-7-16,2021-7-16,2021-7-16,2022-3-8,2021-9-8,0,0,journal-article,9563
10.20935/al3500,10.20935,The Transaqua Project: Narrative and Constructivist Analysis,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3500,2021-9-9,2021-9-9,2021-9-9,2022-3-8,2021-9-10,0,0,journal-article,9563
10.20935/al3539,10.20935,Intolerant citizenship comprehension; irreligion and ethnoreligious identities with a distinguished focus on the Balkans,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3539,2021-9-14,2021-9-14,2021-9-14,2022-3-8,2021-9-14,0,0,journal-article,9563
10.20935/al1816,10.20935,Advocacy to screen for diabetic retinopathy at a very early subclinical stage in children and adolescents,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1816,2021-7-13,2021-7-13,2021-7-13,2022-3-8,2021-9-29,0,0,journal-article,9563
10.20935/al2221,10.20935,The prostitution phenomenon in Hungary: problems and solutions,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2221,2021-7-16,2021-7-16,2021-7-16,2022-3-8,2021-9-8,0,0,journal-article,9563
10.20935/al4281,10.20935,Postural and Musculoskeletal Relations of Inferior Cross Syndrome,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al4281,2021-12-7,2021-12-7,2021-12-7,2022-3-8,2021-12-31,0,0,journal-article,9563
10.20935/al2877,10.20935,"Why a basic income, and why is now the time? Field-notes from Ireland during the Covid-19 pandemic",en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2877,2021-8-10,2021-8-10,2021-8-10,2022-3-8,2021-9-29,0,0,journal-article,9563
10.20935/al3973,10.20935,Computational thinking: the road to success in education,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3973,2021-11-10,2021-11-10,2021-11-10,2022-3-8,2021-11-10,0,0,journal-article,9563
10.20935/al3777,10.20935,‘Sacred Exclusionary State Rites’ and the Elimination of the Rohingyas,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3777,2021-10-25,2021-10-25,2021-10-25,2022-3-8,2021-11-4,0,0,journal-article,9563
10.20935/al4046,10.20935,Education Equalisation in Indonesia; Is the Distribution of Education Endowment Right on Target?,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al4046,2021-11-17,2021-11-17,2021-11-17,2022-3-8,2021-11-17,0,0,journal-article,9563
10.20935/al3688,10.20935,Voices of Smallholder Farmers in Ethiopia: Questioning Research and Services?,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3688,2021-10-18,2021-10-18,2021-10-18,2022-3-8,2021-10-28,0,0,journal-article,9563
10.20935/al3638,10.20935,International Student Perceptions of Conflict Causes at a State University in Pennsylvania,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3638,2021-10-4,2021-10-4,2021-10-4,2022-3-8,2021-10-5,0,0,journal-article,9563
10.20935/al3177,10.20935,TIME AS MEANS OF PAYMENT: IN A QUEUE AND ON-LINE BANKING,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3177,2021-8-20,2021-8-20,2021-8-20,2022-3-8,2021-9-28,0,0,journal-article,9563
10.20935/al3809,10.20935,Advanced Bone Age and Minor Physical Abnormalities and their relation to Schizophrenia,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3809,2021-10-28,2021-10-28,2021-10-28,2022-3-8,2021-10-31,0,0,journal-article,9563
10.20935/al3761,10.20935,Mukhi House Museum Hyderabad Sindh,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3761,2021-10-22,2021-10-22,2021-10-22,2022-3-8,2021-10-29,0,0,journal-article,9563
10.20935/al4077,10.20935,"Determinants of Household Consumption Frequency for Spider plant (Cleome gynandra) in Kiambu, Kenya: Implications for Marketers",en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al4077,2021-11-19,2021-11-19,2021-11-19,2022-3-8,2021-11-29,0,0,journal-article,9563
10.20935/al4669,10.20935,Visualizing entrepreneurial behavior,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al4669,2022-1-14,2022-1-14,2022-1-14,2022-3-8,2022-1-18,0,0,journal-article,9563
10.20935/al4011,10.20935,Pandemic death as a mirror of social life,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al4011,2021-11-15,2021-11-15,2021-11-15,2022-3-8,2021-11-16,0,0,journal-article,9563
10.20935/al4133,10.20935,Measuring the Effects of COVID-19 on Women’s Daily Lives and Well-Being: A National Survey’s Preliminary Results,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al4133,2021-11-24,2021-11-24,2021-11-24,2022-3-8,2021-11-29,0,0,journal-article,9563
10.20935/al4073,10.20935,A rare complication of Adult Onset Still’s Disease - A case report,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al4073,2021-11-19,2021-11-19,2021-11-19,2022-3-8,2021-11-24,0,0,journal-article,9563
10.20935/al4645,10.20935,"COVID-19 disaster, an opportunity for the South African disaster management legislation betterment?",en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al4645,2022-1-13,2022-1-13,2022-1-13,2022-3-8,2022-1-14,0,0,journal-article,9563
10.20935/al3780,10.20935,Banal Nationalism in the post-apartheid South Africa,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3780,2021-10-25,2021-10-25,2021-10-25,2022-3-8,2021-10-25,0,0,journal-article,9563
10.20935/al3821,10.20935,Preserving the Amazigh Fortified Granaries,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3821,2021-10-29,2021-10-29,2021-10-29,2022-3-8,2021-10-30,0,0,journal-article,9563
10.20935/al3768,10.20935,Consolidating Electromagnetic waves might embed more  traceable Energy than the sum of the traceable Energies embedded in the waves before consolidation,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3768,2021-10-22,2021-10-22,2021-10-22,2022-3-8,2021-10-25,0,0,journal-article,9563
10.20935/al3861,10.20935,On the search for short chaotic logistic map sequences with good auto-correlation properties,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3861,2021-11-2,2021-11-2,2021-11-2,2022-3-8,2021-11-8,0,0,journal-article,9563
10.20935/al3937,10.20935,"Multilingualism or publication exclusively in English? The central importance of multilingualism for science, the example of the philosophy of knowledge",en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3937,2021-11-4,2021-11-4,2021-11-4,2022-3-8,2021-11-10,0,0,journal-article,9563
10.20935/al4398,10.20935,Narrative-based intervention in first grade student with language difficulties: An exploratory study,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al4398,2021-12-16,2021-12-16,2021-12-16,2022-3-8,2021-12-21,0,0,journal-article,9563
10.20935/al4252,10.20935,Resolution of the Hungarian language puzzle in Central Europe,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al4252,2021-12-6,2021-12-6,2021-12-6,2022-3-8,2021-12-7,0,0,journal-article,9563
10.20935/al3946,10.20935,"Preliminary Studies on the Isolation, Purification and Antimicrobial activity of Cannabinoids from Cannabis sativa flowers",en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3946,2021-11-6,2021-11-6,2021-11-6,2022-3-8,2021-11-18,0,0,journal-article,9563
10.20935/al4020,10.20935,The Manuscript and the Meandering Mind: Voynich Codex.,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al4020,2021-11-16,2021-11-16,2021-11-16,2022-3-8,2021-12-1,0,0,journal-article,9563
10.20935/al4041,10.20935,Reducing Urban Thermal Discomfort by Integrating Sustainability in Urban City Planning,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al4041,2021-11-17,2021-11-17,2021-11-17,2022-3-8,2021-11-18,0,0,journal-article,9563
10.20935/al4089,10.20935,The Prompt Script as Codex: Defining Rehearsal Marginalia as Rhetorical Practice,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al4089,2021-11-22,2021-11-22,2021-11-22,2022-3-8,2021-11-22,0,0,journal-article,9563
10.20935/al4300,10.20935,Five Week Courses for MBAs,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al4300,2021-12-7,2021-12-7,2021-12-7,2022-3-8,2021-12-15,0,0,journal-article,9563
10.20935/al4469,10.20935,Moroccan Hercynian history : another version of the story,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al4469,2021-12-22,2021-12-22,2021-12-22,2022-3-8,2021-12-28,0,0,journal-article,9563
10.20935/al4248,10.20935,How Cryptocurrencies Illustrate Erving Goffman’s Take on “False Consciousness”,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al4248,2021-12-6,2021-12-6,2021-12-6,2022-3-8,2021-12-8,0,0,journal-article,9563
10.20935/al4380,10.20935,The Biggest Threat to an Organization During the Information Age: Narcissistic Leaders,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al4380,2021-12-15,2021-12-15,2021-12-15,2022-3-8,2021-12-19,0,0,journal-article,9563
10.20935/al2589,10.20935,THE MYTH OF COVID-19 IN NIGERIA: THE PANDEMIC’S CONCEPTUAL ANALYSIS,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2589,2021-8-3,2021-8-3,2021-8-3,2022-3-8,2021-12-6,0,0,journal-article,9563
10.20935/al3870,10.20935,UK Squatter’s Movements’ - Post-Brexit and Post-COVID19,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3870,2021-11-3,2021-11-3,2021-11-3,2022-3-8,2021-11-8,0,0,journal-article,9563
10.20935/al4762,10.20935,Pandemic Equation and Pandemic Evolution,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al4762,2022-1-23,2022-1-23,2022-1-23,2022-3-8,2022-1-24,0,0,journal-article,9563
10.20935/al4370,10.20935,A Capabilities Approach in Addressing Nutrition and Food Security: Women and the agri-business sector in Senegal,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al4370,2021-12-14,2021-12-14,2021-12-14,2022-3-8,2021-12-29,0,0,journal-article,9563
10.20935/al4150,10.20935,THE ANNUAL PARADE OF THE TEMPLE OF THE TOOTH AS A POTENTIAL SETTING FOR ORAL CANCER AWARENESS IN SRI LANKA: AN AVENUE TO BLEND HEALTH AND CULTURE,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al4150,2021-11-29,2021-11-29,2021-11-29,2022-3-8,2021-12-1,0,0,journal-article,9563
10.20935/al4696,10.20935,Eco-friendly synthesis of porous activated carbon from agro-food waste for sustainable energy harvesting sources,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al4696,2022-1-15,2022-1-15,2022-1-15,2022-3-8,2022-2-4,0,0,journal-article,9563
10.20935/al4601,10.20935,Shark-human holistic research and Knowledge system approach (SHHRKS). A Methodological invitation to collaborate.,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al4601,2022-1-4,2022-1-4,2022-1-4,2022-3-8,2022-1-4,0,0,journal-article,9563
10.20935/al2988,10.20935,Designing learning activities on computational thinking in public transport environments: some preliminary thoughts,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2988,2021-8-12,2021-8-12,2021-8-12,2022-3-8,2021-9-20,0,0,journal-article,9563
10.20935/al3617,10.20935,Refugee Education: Embracing Collaborative Learning to Manage Staff Shortage Crisis in Camp-Based Learning Institutions,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3617,2021-9-30,2021-9-30,2021-9-30,2022-3-8,2021-10-1,0,0,journal-article,9563
10.20935/al4362,10.20935,United Nations Organization and Tribal Safeguards,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al4362,2021-12-14,2021-12-14,2021-12-14,2022-3-8,2021-12-23,0,0,journal-article,9563
10.20935/al4838,10.20935,A critical review of Heidegger's campaign against the Western Empire of Proposition and a parallel assessment of Quine's problem with analytic truth,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al4838,2022-2-26,2022-2-26,2022-2-26,2022-3-8,2022-3-1,0,0,journal-article,9563
10.20935/al4419,10.20935,China’s Hydro-Hegemony and the United States in the Mekong River basin,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al4419,2021-12-19,2021-12-19,2021-12-19,2022-3-8,2021-12-21,0,0,journal-article,9563
10.20935/al4461,10.20935,Frans Boas' Bold Vision for New York City,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al4461,2021-12-22,2021-12-22,2021-12-22,2022-3-8,2021-12-23,0,0,journal-article,9563
10.20935/al4882,10.20935,Sun Protections in Medical History,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al4882,2022-2-27,2022-2-27,2022-2-27,2022-3-8,2022-3-3,0,0,journal-article,9563
10.20935/al4730,10.20935,THE LEGAL FRAMEWORK FOR THE PROTECTION OF LIBERTY IN CAMEROON,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al4730,2022-1-16,2022-1-16,2022-1-16,2022-3-8,2022-2-4,0,0,journal-article,9563
10.20935/al1516,10.20935,A STUDY ON TWISTING DISEASE EPIDEMIC ON SHALLOT,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1516,2021-7-2,2021-7-2,2021-7-2,2022-3-8,2021-7-14,0,0,journal-article,9563
10.20935/al1973,10.20935,ProActive Death,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1973,2021-7-14,2021-7-14,2021-7-14,2022-3-8,2021-7-16,0,0,journal-article,9563
10.20935/al1478,10.20935,"The Confluence of Poverty, the Digital Divide and Disaster Vulnerability on Children: Baltimore and Puerto as Case Studies",en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1478,2021-7-1,2021-7-1,2021-7-1,2022-3-8,2021-7-12,0,0,journal-article,9563
10.20935/al1521,10.20935,Who are we calling vulnerable in EU aid projects?,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1521,2021-7-2,2021-7-2,2021-7-2,2022-3-8,2021-7-14,0,0,journal-article,9563
10.20935/al2227,10.20935,School Boys’ Academic Underachievement in the UAE,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2227,2021-7-16,2021-7-16,2021-7-16,2022-3-8,2021-7-30,0,0,journal-article,9563
10.20935/al871,10.20935,Nyerere’s African Socialism: Up Against a Conflicting Hegemony,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al871,2021-4-12,2021-4-12,2021-4-12,2022-3-8,2021-7-20,0,0,journal-article,9563
10.20935/al2049,10.20935,Leveraging university branding attraction value: By applying Integral Humanism approach,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2049,2021-7-15,2021-7-15,2021-7-15,2022-3-8,2021-7-21,0,0,journal-article,9563
10.20935/al1107,10.20935,Recent Trends in Antenna Structure Using 4G and 5G Technologies,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1107,2021-6-14,2021-6-14,2021-6-14,2022-3-8,2021-7-12,0,0,journal-article,9563
10.20935/al1054,10.20935,PROMPT APPLICATION OF HYDROCARBON REFRIGERANTS IN REFRIGERATION SYSTEM FOR THE DEVELOPING COUNTRIES,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1054,2021-6-11,2021-6-11,2021-6-11,2022-3-8,2021-7-12,0,0,journal-article,9563
10.20935/al2065,10.20935,Masculine Domination,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2065,2021-7-15,2021-7-15,2021-7-15,2022-3-8,2021-7-19,0,0,journal-article,9563
10.20935/al1703,10.20935,Citizen scientists help with rainfall monitoring in data-scarce Sierra Leone,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1703,2021-7-12,2021-7-12,2021-7-12,2022-3-8,2021-7-16,0,0,journal-article,9563
10.20935/al2324,10.20935,Towards Knowledge Diplomacy or Sharp Powers in International Higher Education Business of Countries?,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2324,2021-7-25,2021-7-25,2021-7-25,2022-3-8,2021-7-27,0,0,journal-article,9563
10.20935/al1399,10.20935,The Use of Advertising Billboards to Spread Pseudo-Psychiatric Snake-Oil,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1399,2021-6-30,2021-6-30,2021-6-30,2022-3-8,2021-7-15,0,0,journal-article,9563
10.20935/al1764,10.20935,Sociological Factors and Conflict,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1764,2021-7-13,2021-7-13,2021-7-13,2022-3-8,2021-7-14,0,0,journal-article,9563
10.20935/al2288,10.20935,Gender bias in machine translation:  an analysis of Google Translate in English and Spanish,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2288,2021-7-20,2021-7-20,2021-7-20,2022-3-8,2021-7-25,0,0,journal-article,9563
10.20935/al2091,10.20935,The Impact of COVID-19 to Printing Industry,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2091,2021-7-15,2021-7-15,2021-7-15,2022-3-8,2021-7-21,0,0,journal-article,9563
10.20935/al2300,10.20935,What can Afghanistan and Iraq teach us about the utility of force in the 21st century?,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2300,2021-7-21,2021-7-21,2021-7-21,2022-3-8,2021-7-25,0,0,journal-article,9563
10.20935/al1799,10.20935,Mid-Latitude Ionospheric Behavior During Descendant Phase of Solar Cycle 24,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1799,2021-7-13,2021-7-13,2021-7-13,2022-3-8,2021-7-27,0,0,journal-article,9563
10.20935/al1652,10.20935,The Deceptive Nature of Freedom: The Foresight of James Connolly’s Vision,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1652,2021-7-12,2021-7-12,2021-7-12,2022-3-8,2021-7-16,0,0,journal-article,9563
10.20935/al2154,10.20935,COVID: Lockdown Vs Lockout,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2154,2021-7-16,2021-7-16,2021-7-16,2022-3-8,2021-7-21,0,0,journal-article,9563
10.20935/al1874,10.20935,Review of case of social entrepreneurship:  EcoPost for a Green and Prosperous Society,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1874,2021-7-14,2021-7-14,2021-7-14,2022-3-8,2021-7-19,0,0,journal-article,9563
10.20935/al1925,10.20935,POTENTIALS AND CHALLENGES OF INDONESIA MARINE RESOURCES,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1925,2021-7-14,2021-7-14,2021-7-14,2022-3-8,2021-7-20,0,0,journal-article,9563
10.20935/al2403,10.20935,Book Review: Useful Enemies: when waging wars is more important than winning them,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2403,2021-7-27,2021-7-27,2021-7-27,2022-3-8,2021-7-29,0,0,journal-article,9563
10.20935/al2631,10.20935,Expression of the SUC2 gene does not contribute to the synchronization of tuberization in potatoes in vitro,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2631,2021-8-4,2021-8-4,2021-8-4,2022-3-8,2021-8-6,0,0,journal-article,9563
10.20935/al1742,10.20935,Implementation without legislation? Migrants and language policies in Scotland,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1742,2021-7-13,2021-7-13,2021-7-13,2022-3-8,2021-7-18,0,0,journal-article,9563
10.20935/al2243,10.20935,Food and Nutrition Research in R,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2243,2021-7-17,2021-7-17,2021-7-17,2022-3-8,2021-7-20,0,0,journal-article,9563
10.20935/al2352,10.20935,"Feminist Theatre Group collection, Adelaide, South Australia",en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2352,2021-7-25,2021-7-25,2021-7-25,2022-3-8,2021-7-27,0,0,journal-article,9563
10.20935/al1966,10.20935,Lamivudine induced hypersensitivity reaction; a case study,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1966,2021-7-14,2021-7-14,2021-7-14,2022-3-8,2021-7-20,0,0,journal-article,9563
10.20935/al2285,10.20935,Students Transitioning to a Non-traditional Doctoral Program: Identifying Success Factors Promoting Doctoral-level Academic Success,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2285,2021-7-20,2021-7-20,2021-7-20,2022-3-8,2021-7-25,0,0,journal-article,9563
10.20935/al1761,10.20935,Edtech Startups in India: Leveraging the New Normal,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1761,2021-7-13,2021-7-13,2021-7-13,2022-3-8,2021-7-18,0,0,journal-article,9563
10.20935/al2059,10.20935,David Hume’s Influence on John Henry Newman’s Philosophy,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2059,2021-7-15,2021-7-15,2021-7-15,2022-3-8,2021-7-21,0,0,journal-article,9563
10.20935/al1991,10.20935,Does Luke’s Gospel Reflect the Abusive Practices Associated with the Fiscus Iudaicus?,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1991,2021-7-14,2021-7-14,2021-7-14,2022-3-8,2021-7-19,0,0,journal-article,9563
10.20935/al2027,10.20935,STRUCTURAL ASSESSMENT OF MASHRABIYA PERFORATED SHEETS,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2027,2021-7-15,2021-7-15,2021-7-15,2022-3-8,2021-7-27,0,0,journal-article,9563
10.20935/al1934,10.20935,Education Policy of Bangladesh,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1934,2021-7-14,2021-7-14,2021-7-14,2022-3-8,2021-7-19,0,0,journal-article,9563
10.20935/al2848,10.20935,Sero Survey: What Why and How,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2848,2021-8-10,2021-8-10,2021-8-10,2022-3-8,2021-8-11,0,0,journal-article,9563
10.20935/al2599,10.20935,"A review article: Religion for a Secular Age: Max Müller, Swami Vivekananda and Vedānta",en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2599,2021-8-4,2021-8-4,2021-8-4,2022-3-8,2021-8-4,0,0,journal-article,9563
10.20935/al1927,10.20935,EXPLORING IMPLEMENTATION OF THE RIGHT TO EMERGENCY MEDICAL TREATMENT IN KENYA,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1927,2021-7-14,2021-7-14,2021-7-14,2022-3-8,2021-7-21,0,0,journal-article,9563
10.20935/al2377,10.20935,Two positions on development: Arturo Escobar and Henry Veltmeyer,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2377,2021-7-25,2021-7-25,2021-7-25,2022-3-8,2021-7-29,0,0,journal-article,9563
10.20935/al1992,10.20935,"The scientist is not a rational animal: biases in networking, theory and interdisciplinarity",en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1992,2021-7-14,2021-7-14,2021-7-14,2022-3-8,2021-7-20,0,0,journal-article,9563
10.20935/al1344,10.20935,"The risk of COVID19 reinfection, Breakthrough and Escape, how much will be saved from coronavirus infection after vaccination?",en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1344,2021-6-29,2021-6-29,2021-6-29,2022-3-8,2021-7-18,0,0,journal-article,9563
10.20935/al1506,10.20935,What necessitates a new approach to urban planning subsequent to the coronavirus pandemic?,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1506,2021-7-1,2021-7-1,2021-7-1,2022-3-8,2021-7-20,0,0,journal-article,9563
10.20935/al2040,10.20935,Russia's Sputnik V Vaccine May be a Viable Option for Canadians,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2040,2021-7-15,2021-7-15,2021-7-15,2022-3-8,2021-7-21,0,0,journal-article,9563
10.20935/al2391,10.20935,The Agamben Paradox,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2391,2021-7-27,2021-7-27,2021-7-27,2022-3-8,2021-7-27,0,0,journal-article,9563
10.20935/al2100,10.20935,DEFORESTATION AND EMERGENCE OF MALARIA: A DISEASE OF PUBLIC HEALTH IMPORTANCE,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2100,2021-7-15,2021-7-15,2021-7-15,2022-3-8,2021-7-25,0,0,journal-article,9563
10.20935/al2111,10.20935,Bans or “vaccination by critical thinking”?,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2111,2021-7-15,2021-7-15,2021-7-15,2022-3-8,2021-7-20,0,0,journal-article,9563
10.20935/al2642,10.20935,Poultry Technology Innovation,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2642,2021-8-4,2021-8-4,2021-8-4,2022-3-8,2021-8-18,0,0,journal-article,9563
