given,family,sequence,affiliation,DOI
Vera A.,Matrosova,additional,"Engelhardt Institute of Molecular Biology, Russian Academy of Sciences, Moscow, Russia",10.7717/peerj.10759
Xiao,Jiang,first,"State Key Laboratory of Cotton Biology, Institute of Cotton Research, Chinese Academy of Agricultural Sciences, Anyang, Henan, China",10.7717/peerj.11812
Liqiang,Fan,additional,"State Key Laboratory of Cotton Biology, Institute of Cotton Research, Chinese Academy of Agricultural Sciences, Anyang, Henan, China + School of Agricultural Sciences, Zhengzhou University, Zhengzhou, Henan, China",10.7717/peerj.11812
Pengtao,Li,additional,"School of Biotechnology and Food Engineering, Anyang Institute of Technology, Anyang, Henan, China",10.7717/peerj.11812
Xianyan,Zou,additional,"State Key Laboratory of Cotton Biology, Institute of Cotton Research, Chinese Academy of Agricultural Sciences, Anyang, Henan, China",10.7717/peerj.11812
Zhen,Zhang,additional,"State Key Laboratory of Cotton Biology, Institute of Cotton Research, Chinese Academy of Agricultural Sciences, Anyang, Henan, China",10.7717/peerj.11812
Senmiao,Fan,additional,"State Key Laboratory of Cotton Biology, Institute of Cotton Research, Chinese Academy of Agricultural Sciences, Anyang, Henan, China",10.7717/peerj.11812
Juwu,Gong,additional,"State Key Laboratory of Cotton Biology, Institute of Cotton Research, Chinese Academy of Agricultural Sciences, Anyang, Henan, China",10.7717/peerj.11812
Youlu,Yuan,additional,"State Key Laboratory of Cotton Biology, Institute of Cotton Research, Chinese Academy of Agricultural Sciences, Anyang, Henan, China + School of Agricultural Sciences, Zhengzhou University, Zhengzhou, Henan, China",10.7717/peerj.11812
Haihong,Shang,additional,"State Key Laboratory of Cotton Biology, Institute of Cotton Research, Chinese Academy of Agricultural Sciences, Anyang, Henan, China + School of Agricultural Sciences, Zhengzhou University, Zhengzhou, Henan, China",10.7717/peerj.11812
Jessica L.,Idle,first,"Natural Resources and Environmental Management, University of Hawaiʻi at Mānoa, Honolulu, Hawaiʻi,  United States of America",10.7717/peerj.12096
Chad J.,Wilhite,additional,"Natural Resources and Environmental Management, University of Hawaiʻi at Mānoa, Honolulu, Hawaiʻi,  United States of America",10.7717/peerj.12096
Kristen C.,Harmon,additional,"Natural Resources and Environmental Management, University of Hawaiʻi at Mānoa, Honolulu, Hawaiʻi,  United States of America",10.7717/peerj.12096
Brooke,Friswold,additional,"Natural Resources and Environmental Management, University of Hawaiʻi at Mānoa, Honolulu, Hawaiʻi,  United States of America",10.7717/peerj.12096
Melissa R.,Price,additional,"Natural Resources and Environmental Management, University of Hawaiʻi at Mānoa, Honolulu, Hawaiʻi,  United States of America",10.7717/peerj.12096
Marcelle,Oliveira de Almeida,first,"Department of Genetics, Ecology, and Evolution, Federal University of Minas Gerais, Belo Horizonte, Minas Gerais, Brazil",10.7717/peerj.11079
Rodrigo,Carvalho,additional,"Department of Genetics, Ecology, and Evolution, Federal University of Minas Gerais, Belo Horizonte, Minas Gerais, Brazil",10.7717/peerj.11079
Flavia,Figueira Aburjaile,additional,"Department of Genetics, Ecology, and Evolution, Federal University of Minas Gerais, Belo Horizonte, Minas Gerais, Brazil",10.7717/peerj.11079
Fabio,Malcher Miranda,additional,"Department of Genetics, Ecology, and Evolution, Federal University of Minas Gerais, Belo Horizonte, Minas Gerais, Brazil",10.7717/peerj.11079
Janaína,Canário Cerqueira,additional,"Department of Genetics, Ecology, and Evolution, Federal University of Minas Gerais, Belo Horizonte, Minas Gerais, Brazil",10.7717/peerj.11079
Bertram,Brenig,additional,"Institute of Veterinary Medicine, University of Göttingen, Göttingen, Germany",10.7717/peerj.11079
Preetam,Ghosh,additional,"Department of Computer Science, Virginia Commonwealth University, Richmond, VA, USA",10.7717/peerj.11079
Rommel,Ramos,additional,"Department of Genetics, Federal University of Pará, Belém, Pará, Brazil",10.7717/peerj.11079
Rodrigo Bentes,Kato,additional,"Post-graduation Program in Bioinformatics, Federal University of Minas Gerais, Belo Horizonte, Minas Gerais, Brazil",10.7717/peerj.11079
Siomar,de Castro Soares,additional,"Department of Immunology, Microbiology, and Parasitology, Federal University of Triângulo Mineiro, Uberaba, Minas Gerais, Brazil",10.7717/peerj.11079
Artur,Silva,additional,"Department of Genetics, Federal University of Pará, Belém, Pará, Brazil",10.7717/peerj.11079
Vasco,Azevedo,additional,"Department of Genetics, Ecology, and Evolution, Federal University of Minas Gerais, Belo Horizonte, Minas Gerais, Brazil",10.7717/peerj.11079
Marcus Vinicius,Canário Viana,additional,"Department of Genetics, Ecology, and Evolution, Federal University of Minas Gerais, Belo Horizonte, Minas Gerais, Brazil",10.7717/peerj.11079
Sylvia,Hofmann,first,"Centre of Taxonomy and Evolutionary Research, Zoological Research Museum Alexander Koenig, Bonn,  Germany",10.7717/peerj.11793
Daniel,Jablonski,additional,"Department of Zoology, Comenius University in Bratislava, Bratislava, Slovakia",10.7717/peerj.11793
Spartak N.,Litvinchuk,additional,"Institute of Cytology, Russian Academy of Sciences, St. Petersburg, Russia",10.7717/peerj.11793
Rafaqat,Masroor,additional,"Zoological Sciences Division, Pakistan Museum of Natural History, Islamabad, Pakistan",10.7717/peerj.11793
Joachim,Schmidt,additional,"Institute of Biosciences, General and Systematic Zoology, University of Rostock, Rostock, Germany",10.7717/peerj.11793
Tao,Yan,first,"Institute of Oncology, Shandong Provincial Hospital, Cheeloo College of Medicine, Shandong University, Jinan, China",10.7717/peerj.12536
Kai,Wang,additional,"Institute of Oncology, Shandong Provincial Hospital, Cheeloo College of Medicine, Shandong University, Jinan, China + Department of Healthcare Respiratory Medicine, Shandong Provincial Hospital, Cheeloo College of Medicine, Shandong University, Jinan, China",10.7717/peerj.12536
Qidi,Zhao,additional,"Institute of Oncology, Shandong Provincial Hospital, Cheeloo College of Medicine, Shandong University, Jinan, China",10.7717/peerj.12536
Junjie,Zhuang,additional,"Institute of Oncology, Shandong Provincial Hospital affiliated to Shandong First Medicine University, Jinan, China",10.7717/peerj.12536
Hongchang,Shen,additional,"Department of Oncology, Shandong Provincial Hospital affiliated to Shandong First Medicine University, Jinan, China",10.7717/peerj.12536
Guoyuan,Ma,additional,"Department of Thoracic Surgery, Shandong Provincial Hospital, Cheeloo College of Medicine, Shandong University, Jinan, China",10.7717/peerj.12536
Lei,Cong,additional,"Department of Oncology, Shandong Provincial Hospital affiliated to Shandong First Medicine University, Jinan, China + Department of Oncology, Shandong Provincial Hospital, Cheeloo College of Medicine, Shandong University, Jinan, China",10.7717/peerj.12536
Jiajun,Du,additional,"Institute of Oncology, Shandong Provincial Hospital, Cheeloo College of Medicine, Shandong University, Jinan, China + Department of Thoracic Surgery, Shandong Provincial Hospital, Cheeloo College of Medicine, Shandong University, Jinan, China",10.7717/peerj.12536
Camilo,Cortés-Useche,first,"Departamento de Recursos del Mar, Centro de Investigación y de Estudios Avanzados del I.P.N, Mérida, Yucatán, México + Wave Of Change, Iberostar Hotels & Resorts, Playa Paraíso, Quintana Roo, México",10.7717/peerj.10925
Edwin A.,Hernández-Delgado,additional,"Deparment of Environmental Sciences, University of Puerto Rico, San Juan, Puerto Rico + Center for Applied Tropical Ecology and Conservation, University of Puerto Rico, San Juan, Puerto Rico + Sociedad Ambiente Marino, San Juan, Puerto Rico",10.7717/peerj.10925
Johanna,Calle-Triviño,additional,"Departamento de Recursos del Mar, Centro de Investigación y de Estudios Avanzados del I.P.N, Mérida, Yucatán, México + Wave Of Change, Iberostar Hotels & Resorts, Playa Paraíso, Quintana Roo, México",10.7717/peerj.10925
Rita,Sellares Blasco,additional,"Fundación Dominicana de Estudios Marinos, Bayahibe, La Altagracia, Dominican Republic",10.7717/peerj.10925
Victor,Galván,additional,"Wave Of Change, Iberostar Hotels & Resorts, Playa Paraíso, Quintana Roo, México",10.7717/peerj.10925
Jesús E.,Arias-González,additional,"Departamento de Recursos del Mar, Centro de Investigación y de Estudios Avanzados del I.P.N, Mérida, Yucatán, México",10.7717/peerj.10925
Adrián,Hernández-Díazcouder,first,"Posgrado en Biología Experimental, Universidad Autónoma Metropolitana-Iztapalapa,  Ciudad de México, México + Departamento de Inmunología, Instituto Nacional de Cardiología Ignacio Chávez, Ciudad de México, México",10.7717/peerj.11305
Javier,González-Ramírez,additional,"Laboratorio de Biología Celular, Facultad de Enfermería, Universidad Autónoma de Baja California Campus Mexicali, Mexicali, Baja California, Mexico",10.7717/peerj.11305
Abraham,Giacoman-Martínez,additional,"Laboratorio de Farmacología, Departamento de Ciencias de la Salud, Universidad Autónoma Metropolitana-Iztapalapa, Ciudad de México, México",10.7717/peerj.11305
Guillermo,Cardoso-Saldaña,additional,"Departamento de Endocrinología, Instituto Nacional de Cardiología Ignacio Chávez,  Ciudad de México, México",10.7717/peerj.11305
Eduardo,Martínez-Martínez,additional,"Laboratorio de Comunicación Celular y Vesículas Extracelulares, Instituto Nacional de Medicina Genómica, Ciudad de México, México",10.7717/peerj.11305
Horacio,Osorio-Alonso,additional,"Departamento de Fisiopatología Cardio-Renal, Instituto Nacional de Cardiología Ignacio Chávez, Ciudad de México, México",10.7717/peerj.11305
Ricardo,Márquez-Velasco,additional,"Departamento de Inmunología, Instituto Nacional de Cardiología Ignacio Chávez, Ciudad de México, México",10.7717/peerj.11305
José L.,Sánchez-Gloria,additional,"Departamento de Inmunología, Instituto Nacional de Cardiología Ignacio Chávez, Ciudad de México, México",10.7717/peerj.11305
Yaneli,Juárez-Vicuña,additional,"Departamento de Inmunología, Instituto Nacional de Cardiología Ignacio Chávez, Ciudad de México, México",10.7717/peerj.11305
Guillermo,Gonzaga,additional,"Departamento de Fisiopatología Cardio-Renal, Instituto Nacional de Cardiología Ignacio Chávez, Ciudad de México, México",10.7717/peerj.11305
Laura Gabriela,Sánchez-Lozada,additional,"Departamento de Fisiopatología Cardio-Renal, Instituto Nacional de Cardiología Ignacio Chávez, Ciudad de México, México",10.7717/peerj.11305
Julio César,Almanza-Pérez,additional,"Laboratorio de Farmacología, Departamento de Ciencias de la Salud, Universidad Autónoma Metropolitana-Iztapalapa, Ciudad de México, México",10.7717/peerj.11305
Fausto,Sánchez-Muñoz,additional,"Departamento de Inmunología, Instituto Nacional de Cardiología Ignacio Chávez, Ciudad de México, México",10.7717/peerj.11305
Xin,Yu,first,"State Key Laboratory of Agricultural Microbiology, Huazhong Agricultural University, Wuhan, Hubei, China + Agricultural Bioinformatics Key Laboratory of Hubei Province, College of Informatics, Huazhong Agricultural University, Wuhan, Hubei, China",10.7717/peerj.10884
Qian,Yang,additional,"Agricultural Bioinformatics Key Laboratory of Hubei Province, College of Informatics, Huazhong Agricultural University, Wuhan, Hubei, China",10.7717/peerj.10884
Dong,Wang,additional,"State Key Laboratory of Agricultural Microbiology, Huazhong Agricultural University, Wuhan, Hubei, China + Agricultural Bioinformatics Key Laboratory of Hubei Province, College of Informatics, Huazhong Agricultural University, Wuhan, Hubei, China",10.7717/peerj.10884
Zhaoyang,Li,additional,"Agricultural Bioinformatics Key Laboratory of Hubei Province, College of Informatics, Huazhong Agricultural University, Wuhan, Hubei, China",10.7717/peerj.10884
Nianhang,Chen,additional,"Agricultural Bioinformatics Key Laboratory of Hubei Province, College of Informatics, Huazhong Agricultural University, Wuhan, Hubei, China",10.7717/peerj.10884
De-Xin,Kong,additional,"State Key Laboratory of Agricultural Microbiology, Huazhong Agricultural University, Wuhan, Hubei, China + Agricultural Bioinformatics Key Laboratory of Hubei Province, College of Informatics, Huazhong Agricultural University, Wuhan, Hubei, China",10.7717/peerj.10884
Shakeel,Hussain,first,"College of Wildlife and Protected Area, Northeast Forestry University, Harbin, China",10.7717/peerj.11819
Syed,Mohsin Bukhari,additional,"Department of Wildlife and Ecology, University of Veterinary and Animal Sciences, Lahore, Pakistan",10.7717/peerj.11819
Lixin,Wang,additional,"College of Wildlife and Protected Area, Northeast Forestry University, Harbin, China",10.7717/peerj.11819
Nimra,Khalid,additional,"Department of Wildlife and Ecology, University of Veterinary and Animal Sciences, Lahore, Pakistan",10.7717/peerj.11819
Zhijun,Hou,additional,"College of Wildlife and Protected Area, Northeast Forestry University, Harbin, China + Key Laboratory of Wildlife Conservation, China State Forestry Administration, Harbin, China",10.7717/peerj.11819
Patcharee,Maneerat,first,"Department of Mathematics, Faculty of Science and Technology, Uttaradit Rajabhat University, Uttaradit, Thailand",10.7717/peerj.10758
Sa-Aat,Niwitpong,additional,"Department of Applied Statistics, Faculty of Applied Science, King Mongkut’s University of Technology North Bangkok, Bangkok, Thailand",10.7717/peerj.10758
Tania C.,Cota Lucero,first,"Departamento Recursos del Mar, Centro de Investigación y de Estudios Avanzados (CINVESTAV) del Instituto Politécnico Nacional Unidad Mérida, Mérida, Yucatán, México",10.7717/peerj.12109
Jorge A.,Herrera-Silveira,additional,"Departamento Recursos del Mar, Centro de Investigación y de Estudios Avanzados (CINVESTAV) del Instituto Politécnico Nacional Unidad Mérida, Mérida, Yucatán, México + Laboratorio Nacional de Resiliencia Costera (LANRESC), Sisal, Yucatán, México",10.7717/peerj.12109
Adam,Stebel,first,"Department of Maxillofacial Surgery, F. D. Roosevelt University Hospital, Banska Bystrica, Slovak Republic + Department of Stomatology and Maxillofacial Surgery, Comenius University in Bratislava, Bratislava, Slovak Republic",10.7717/peerj.10631
Wanda,Urbanová,additional,"Department of Orthodontics and Cleft Anomalies, Dental Clinic, 3rd Medical Faculty, Charles University, Faculty Hospital Royal Vineyard, Prague, Czech Republic",10.7717/peerj.10631
Irena,Klimova,additional,"Clinic of Plastic and Reconstructive Surgery, Comenius University in Bratislava, Bratislava, Slovak Republic",10.7717/peerj.10631
Andrzej,Brudnicki,additional,"Department of Pediatric Surgery, Institute of Mother and Child, Warsaw, Poland",10.7717/peerj.10631
Ivana,Dubovska,additional,"Institute of Dentistry and Oral Sciences, Faculty of Medicine and Dentistry, Palacký University Olomouc, Olomouc, Czech Republic",10.7717/peerj.10631
Petra,Polackova,additional,"Department of Orthodontics and Cleft Anomalies, Dental Clinic, 3rd Medical Faculty, Charles University, Faculty Hospital Royal Vineyard, Prague, Czech Republic + Institute of Dentistry and Oral Sciences, Faculty of Medicine and Dentistry, Palacký University Olomouc, Olomouc, Czech Republic",10.7717/peerj.10631
Daniela,Kroupová,additional,"Clinic of Plastic and Reconstructive Surgery, Comenius University in Bratislava, Bratislava, Slovak Republic",10.7717/peerj.10631
Magdalena,Koťová,additional,"Department of Orthodontics and Cleft Anomalies, Dental Clinic, 3rd Medical Faculty, Charles University, Faculty Hospital Royal Vineyard, Prague, Czech Republic + Institute of Dentistry and Oral Sciences, Faculty of Medicine and Dentistry, Palacký University Olomouc, Olomouc, Czech Republic",10.7717/peerj.10631
Piotr S.,Fudalej,additional,"Institute of Dentistry and Oral Sciences, Faculty of Medicine and Dentistry, Palacký University Olomouc, Olomouc, Czech Republic + Department of Orthodontics, Jagiellonian University Cracow, Krakow, Poland + Department of Orthodontics and Dentofacial Orthopedics, University of Bern, Bern, Switzerland",10.7717/peerj.10631
Hongyi,Zhang,first,,10.7717/peerj.12940
Wenjing,Deng,additional,,10.7717/peerj.12940
Changhua,Lu,additional,,10.7717/peerj.12940
Mengling,He,additional,,10.7717/peerj.12940
Hanjing,Yan,additional,,10.7717/peerj.12940
Junjun,Huang,first,"College of Life Science Hainan University, Haikou, Hainan, China",10.7717/peerj.12756
Dan,Wang,additional,"College of Life Science Hainan University, Haikou, Hainan, China",10.7717/peerj.12756
Hong,Li,additional,"College of Life Science Hainan University, Haikou, Hainan, China",10.7717/peerj.12756
Yanqiong,Tang,additional,"College of Life Science Hainan University, Haikou, Hainan, China",10.7717/peerj.12756
Xiang,Ma,additional,"College of Life Science Hainan University, Haikou, Hainan, China",10.7717/peerj.12756
Hongqian,Tang,additional,"College of Life Science Hainan University, Haikou, Hainan, China",10.7717/peerj.12756
Min,Lin,additional,"Biotechnology Research Institute, Chinese Academy of Agricultural Sciences, Beijing, China",10.7717/peerj.12756
Zhu,Liu,additional,"College of Life Science Hainan University, Haikou, Hainan, China",10.7717/peerj.12756
Yue,Lan,first,"Key Laboratory of Bioresources and Eco-Environment (Ministry of Education), College of Life Sciences, Sichuan University, Chengdu, Sichuan, China",10.7717/peerj.12993
Lewei,He,additional,"Key Laboratory of Bioresources and Eco-Environment (Ministry of Education), College of Life Sciences, Sichuan University, Chengdu, Sichuan, China",10.7717/peerj.12993
Xue,Dong,additional,"Department of Ambulatory surgery, West China Second University Hospital, Sichuan University, Chengdu, Sichuan, China",10.7717/peerj.12993
Ruixiang,Tang,additional,"Sichuan Key Laboratory of Conservation Biology on Endangered Wildlife, College of Life Sciences, Sichuan University, Chengdu, Sichuan, China",10.7717/peerj.12993
Wanyu,Li,additional,"Key Laboratory of Bioresources and Eco-Environment (Ministry of Education), College of Life Sciences, Sichuan University, Chengdu, Sichuan, China",10.7717/peerj.12993
Jiao,Wang,additional,"Key Laboratory of Bioresources and Eco-Environment (Ministry of Education), College of Life Sciences, Sichuan University, Chengdu, Sichuan, China",10.7717/peerj.12993
Lei,Wang,additional,"Key Laboratory of Bioresources and Eco-Environment (Ministry of Education), College of Life Sciences, Sichuan University, Chengdu, Sichuan, China + Sichuan Engineering Research Center for Medicinal Animals, Xichang, Sichuan, China",10.7717/peerj.12993
Bisong,Yue,additional,"Key Laboratory of Bioresources and Eco-Environment (Ministry of Education), College of Life Sciences, Sichuan University, Chengdu, Sichuan, China + Sichuan Engineering Research Center for Medicinal Animals, Xichang, Sichuan, China",10.7717/peerj.12993
Megan,Price,additional,"Key Laboratory of Bioresources and Eco-Environment (Ministry of Education), College of Life Sciences, Sichuan University, Chengdu, Sichuan, China",10.7717/peerj.12993
Tao,Guo,additional,"Department of Obstetrics and Gynecology, West China Second University Hospital, Sichuan University,  kChengdu, Sichuan, China",10.7717/peerj.12993
Zhenxin,Fan,additional,"Key Laboratory of Bioresources and Eco-Environment (Ministry of Education), College of Life Sciences, Sichuan University, Chengdu, Sichuan, China",10.7717/peerj.12993
Alexander,Vereshchaka,first,,10.7717/peerj.11411
Eteri,Musaeva,additional,,10.7717/peerj.11411
Anastasiia,Lunina,additional,,10.7717/peerj.11411
Toshinori,Miyashita,first,"Graduate School of Health Sciences, Morinomiya University of Medical Sciences, Osaka City, Japan + Inclusive Medical Science Research Institute, Morinomiya  University of Medical Sciences, Osaka City, Japan",10.7717/peerj.11269
Shintarou,Kudo,additional,"Graduate School of Health Sciences, Morinomiya University of Medical Sciences, Osaka City, Japan + Department of Physical Therapy, Morinomiya University of Medical Sciences, Osaka City, Japan + Inclusive Medical Science Research Institute, Morinomiya  University of Medical Sciences, Osaka City, Japan",10.7717/peerj.11269
Yoshihiro,Maekawa,additional,"Graduate School of Health Sciences, Morinomiya University of Medical Sciences, Osaka City, Japan + Department of Clinical Laboratory, Morinomiya University of Medical Sciences, Osaka City, Japan + Inclusive Medical Science Research Institute, Morinomiya  University of Medical Sciences, Osaka City, Japan",10.7717/peerj.11269
Ozkan,Aydemir,first,"Department of Pathology and Laboratory Medicine, Warren Alpert Medical School, Brown University, Brown University, Providence, RI, United States of America",10.7717/peerj.11794
Benedicta,Mensah,additional,"Department of Parasitology, Noguchi Memorial Institute for Medical Research, University of Ghana, Legon, Accra, Ghana",10.7717/peerj.11794
Patrick W.,Marsh,additional,"Department of Pathology and Laboratory Medicine, Warren Alpert Medical School, Brown University, Brown University, Providence, RI, United States of America",10.7717/peerj.11794
Benjamin,Abuaku,additional,"Department of Epidemiology, Noguchi Memorial Institute for Medical Research, University of Ghana, Legon, Accra, Ghana",10.7717/peerj.11794
James Leslie,Myers-Hansen,additional,"Department of Parasitology, Noguchi Memorial Institute for Medical Research, University of Ghana, Legon, Accra, Ghana",10.7717/peerj.11794
Jeffrey A.,Bailey,additional,"Department of Pathology and Laboratory Medicine, Warren Alpert Medical School, Brown University, Brown University, Providence, RI, United States of America",10.7717/peerj.11794
Anita,Ghansah,additional,"Department of Parasitology, Noguchi Memorial Institute for Medical Research, University of Ghana, Legon, Accra, Ghana",10.7717/peerj.11794
Paweena,Subkorn,first,"Department of Clinical Microscopy, Faculty of Medical Technology, Mahidol University, Nakhon Pathom, Thailand",10.7717/peerj.12303
Chosita,Norkaew,additional,"Department of Clinical Microscopy, Faculty of Medical Technology, Mahidol University, Nakhon Pathom, Thailand",10.7717/peerj.12303
Kamolchanok,Deesrisak,additional,"Department of Clinical Microscopy, Faculty of Medical Technology, Mahidol University, Nakhon Pathom, Thailand",10.7717/peerj.12303
Dalina,Tanyong,additional,"Department of Clinical Microscopy, Faculty of Medical Technology, Mahidol University, Nakhon Pathom, Thailand",10.7717/peerj.12303
Mariane de Souza,Oliveira,first,"Department of Genetics and Evolution, Federal University of São Carlos, São Carlos, SP, Brazil",10.7717/peerj.11461
Sâmara Vieira,Rocha,additional,"Department of Genetics and Evolution, Federal University of São Carlos, São Carlos, SP, Brazil",10.7717/peerj.11461
Vanessa Karine,Schneider,additional,"Department of Genetics and Evolution, Federal University of São Carlos, São Carlos, SP, Brazil",10.7717/peerj.11461
Flavio,Henrique-Silva,additional,"Department of Genetics and Evolution, Federal University of São Carlos, São Carlos, SP, Brazil",10.7717/peerj.11461
Marcio Roberto,Soares,additional,"Department of Natural Resources and Environmental Protection/Agrarian Sciences Center, Federal University of São Carlos, Araras, SP, Brazil",10.7717/peerj.11461
Andrea,Soares-Costa,additional,"Department of Genetics and Evolution, Federal University of São Carlos, São Carlos, SP, Brazil",10.7717/peerj.11461
Evelyn,Friesenbichler,first,"Paläontologisches Institut und Museum, University of Zurich, Zurich, Switzerland",10.7717/peerj.11654
Michael,Hautmann,additional,"Paläontologisches Institut und Museum, University of Zurich, Zurich, Switzerland",10.7717/peerj.11654
Hugo,Bucher,additional,"Paläontologisches Institut und Museum, University of Zurich, Zurich, Switzerland",10.7717/peerj.11654
Yini,He,first,"Key Laboratory for NeuroInformation of Ministry of Education, School of Life Science and Technology, University of Electronic Science and Technology of China, Chengdu, China",10.7717/peerj.11379
Ang,Li,additional,"State Key Laboratory of Brain and Cognitive Science, Institute of Biophysics, Chinese Academy of Sciences, Beijing, China",10.7717/peerj.11379
Kaixin,Li,additional,"School of Mechanical and Power Engineering, Harbin University of Science and Technology, Harbin, China",10.7717/peerj.11379
Jing,Xiao,additional,"Beijing Key Laboratory of Learning and Cognition, School of Psychology, Capital Normal University, Beijing, China",10.7717/peerj.11379
Arzu,Kabasakal Çetin,first,,10.7717/peerj.11547
Tuǧba,Alkan Tuğ,additional,,10.7717/peerj.11547
Atila,Güleç,additional,,10.7717/peerj.11547
Aslı,Akyol,additional,,10.7717/peerj.11547
François A.,Bates,first,"Veterinary Services Program, Walter Reed Army Institute of Research, Silver Spring, MD,  United States of America",10.7717/peerj.10955
Elizabeth H.,Duncan,additional,"Immunology Core/Malaria Biologics Branch, Walter Reed Army Institute of Research, Silver Spring, MD,  United States of America",10.7717/peerj.10955
Monika,Simmons,additional,"Viral and Rickettsial Diseases Department, Naval Medical Research Center, Silver Spring, MD,  United States of America",10.7717/peerj.10955
Tanisha,Robinson,additional,"Immunology Core/Malaria Biologics Branch, Walter Reed Army Institute of Research, Silver Spring, MD,  United States of America + Henry M. Jackson Foundation for the Advancement of Military Medicine, Inc. (HJF), Bethesda, MD,  United States of America",10.7717/peerj.10955
Sridhar,Samineni,additional,"Veterinary Services Program, Walter Reed Army Institute of Research, Silver Spring, MD,  United States of America + SoBran, Inc, Falls Church, VA, United States of America",10.7717/peerj.10955
Natasa,Strbo,additional,"Department of Microbiology and Immunology, Miller School of Medicine University of Miami, Miami, FL, United States of America",10.7717/peerj.10955
Eileen,Villasante,additional,"Malaria Department, Naval Medical Research Center, Silver Spring, MD, United States of America",10.7717/peerj.10955
Elke,Bergmann-Leitner,additional,"Immunology Core/Malaria Biologics Branch, Walter Reed Army Institute of Research, Silver Spring, MD,  United States of America",10.7717/peerj.10955
Wathsala,Wijayalath,additional,"Malaria Department, Naval Medical Research Center, Silver Spring, MD, United States of America + CAMRIS International, Bethesda, MD, United States of America",10.7717/peerj.10955
Lulu,Wang,first,"State Key Lab of Ecological Pest Control for Fujian and Taiwan Crops; Key Lab of Genetics, Breeding and Multiple Utilization of Crops, Ministry of Education; Fujian Provincial Key Lab of Haixia Applied Plant Systems Biology, College of Life Sciences, Fuji, Fuzhou, Fujian, China",10.7717/peerj.11329
Yanhui,Liu,additional,"State Key Lab of Ecological Pest Control for Fujian and Taiwan Crops; Key Lab of Genetics, Breeding and Multiple Utilization of Crops, Ministry of Education; Fujian Provincial Key Lab of Haixia Applied Plant Systems Biology, College of Life Sciences, Fuji, Fuzhou, Fujian, China",10.7717/peerj.11329
Mengnan,Chai,additional,"State Key Lab of Ecological Pest Control for Fujian and Taiwan Crops; Key Lab of Genetics, Breeding and Multiple Utilization of Crops, Ministry of Education; Fujian Provincial Key Lab of Haixia Applied Plant Systems Biology, College of Life Sciences, Fuji, Fuzhou, Fujian, China",10.7717/peerj.11329
Huihuang,Chen,additional,"State Key Lab of Ecological Pest Control for Fujian and Taiwan Crops; Key Lab of Genetics, Breeding and Multiple Utilization of Crops, Ministry of Education; Fujian Provincial Key Lab of Haixia Applied Plant Systems Biology, College of Life Sciences, Fuji, Fuzhou, Fujian, China",10.7717/peerj.11329
Mohammad,Aslam,additional,"State Key Lab of Ecological Pest Control for Fujian and Taiwan Crops; Key Lab of Genetics, Breeding and Multiple Utilization of Crops, Ministry of Education; Fujian Provincial Key Lab of Haixia Applied Plant Systems Biology, College of Life Sciences, Fuji, Fuzhou, Fujian, China",10.7717/peerj.11329
Xiaoping,Niu,additional,"State Key Laboratory for Conservation and Utilization of Subtropical Agro-Bioresources, Guangxi Key Lab of Sugarcane Biology, College of Agriculture, Guangxi University, Nanning, Guangxi, China",10.7717/peerj.11329
Yuan,Qin,additional,"State Key Lab of Ecological Pest Control for Fujian and Taiwan Crops; Key Lab of Genetics, Breeding and Multiple Utilization of Crops, Ministry of Education; Fujian Provincial Key Lab of Haixia Applied Plant Systems Biology, College of Life Sciences, Fuji, Fuzhou, Fujian, China + State Key Laboratory for Conservation and Utilization of Subtropical Agro-Bioresources, Guangxi Key Lab of Sugarcane Biology, College of Agriculture, Guangxi University, Nanning, Guangxi, China",10.7717/peerj.11329
Hanyang,Cai,additional,"State Key Lab of Ecological Pest Control for Fujian and Taiwan Crops; Key Lab of Genetics, Breeding and Multiple Utilization of Crops, Ministry of Education; Fujian Provincial Key Lab of Haixia Applied Plant Systems Biology, College of Life Sciences, Fuji, Fuzhou, Fujian, China",10.7717/peerj.11329
Qi,Zeng,first,"Hunan Provincial People’s Hospital (The First-Affiliated Hospital of Hunan Normal University), Changsha, China",10.7717/peerj.10830
Sha,Wang,additional,"Eye Center of Xiangya Hospital, Central South University, Changsha, China + Hunan Key Laboratory of Ophthalmology, Changsha, China",10.7717/peerj.10830
Jia,Tan,additional,"Eye Center of Xiangya Hospital, Central South University, Changsha, China + Hunan Key Laboratory of Ophthalmology, Changsha, China",10.7717/peerj.10830
Lu,Chen,additional,"Eye Center of Xiangya Hospital, Central South University, Changsha, China + Hunan Key Laboratory of Ophthalmology, Changsha, China",10.7717/peerj.10830
Jinwei,Wang,additional,"Eye Center of Xiangya Hospital, Central South University, Changsha, China + Hunan Key Laboratory of Ophthalmology, Changsha, China",10.7717/peerj.10830
Akerke,Amalova,first,"Faculty of Biology and Biotechnology, Al-Farabi Kazakh National University, Almaty, Kazakhstan + Institute of Plant Biology and Biotechnology, Almaty, Kazakhstan",10.7717/peerj.11857
Saule,Abugalieva,additional,"Faculty of Biology and Biotechnology, Al-Farabi Kazakh National University, Almaty, Kazakhstan + Institute of Plant Biology and Biotechnology, Almaty, Kazakhstan",10.7717/peerj.11857
Adylkhan,Babkenov,additional,"A.I. Barayev Research and Production Centre of Grain Farming, Shortandy, Akmola Region, Kazakhstan",10.7717/peerj.11857
