DOI,prefix,title,language,container-title,ISSN,publisher,URL,issued,published,published-online,indexed,created,reference-count,is-referenced-by-count,type,member
10.7717/peerj.11577,10.7717,"Expression of autophagy and apoptosis-related factors in the periodontal tissue of experimental diabetic rats: a histomorphometric, microtomographic and immunohistochemical study",en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11577,2021-6-9,2021-6-9,2021-6-9,2021-12-9,2021-6-9,53,0,journal-article,4443
10.7717/peerj.11468,10.7717,Older age and diclofenac are associated with increased risk of upper gastrointestinal bleeding in gout patients,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11468,2021-5-20,2021-5-20,2021-5-20,2021-12-9,2021-5-20,27,2,journal-article,4443
10.7717/peerj.11891,10.7717,Evaluation of structural and ultrastructural changes in thyroid and parathyroid glands after near infrared irradiation: study on an animal model,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11891,2021-8-5,2021-8-5,2021-8-5,2021-12-9,2021-8-5,28,0,journal-article,4443
10.7717/peerj.12309,10.7717,Changes in soil bacterial and fungal communities in response to Bacillus megaterium NCT-2 inoculation in secondary salinized soil,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12309,2021-10-12,2021-10-12,2021-10-12,2021-12-9,2021-10-12,81,0,journal-article,4443
10.7717/peerj.10580,10.7717,Evaluation of resistance to wheat stem rust and identification of resistance genes in wheat lines from Heilongjiang province,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.10580,2021-2-9,2021-2-9,2021-2-9,2021-12-9,2021-2-9,34,1,journal-article,4443
10.7717/peerj.12058,10.7717,Cbl upregulates cysH for hydrogen sulfide production in Aeromonas veronii,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12058,2021-9-9,2021-9-9,2021-9-9,2021-12-9,2021-9-9,31,0,journal-article,4443
10.7717/peerj.12499,10.7717,Atypical functioning of female genitalia explains monandry in a butterfly,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12499,2021-11-22,2021-11-22,2021-11-22,2021-12-9,2021-11-22,62,0,journal-article,4443
10.7717/peerj.10213,10.7717,The influence of estrogen deficiency on the structural and mechanical properties of rat cortical bone,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.10213,2021-1-13,2021-1-13,2021-1-13,2021-12-9,2021-1-13,40,0,journal-article,4443
10.7717/peerj.11802,10.7717,Leveraging the potential of nature to meet net zero greenhouse gas emissions in Washington State,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11802,2021-7-21,2021-7-21,2021-7-21,2021-12-9,2021-7-21,78,0,journal-article,4443
10.7717/peerj.11608,10.7717,Scaling the effects of ocean acidification on coral growth and coral–coral competition on coral community recovery,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11608,2021-7-13,2021-7-13,2021-7-13,2021-12-9,2021-7-13,62,1,journal-article,4443
10.7717/peerj.10812,10.7717,Construction of an immune-related signature with prognostic value for colon cancer,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.10812,2021-5-5,2021-5-5,2021-5-5,2021-12-9,2021-5-5,39,1,journal-article,4443
10.7717/peerj.12506,10.7717,Overexpression of SKA3 correlates with poor prognosis in female early breast cancer,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12506,2021-12-13,2021-12-13,2021-12-13,2021-12-16,2021-12-13,55,0,journal-article,4443
10.7717/peerj.10678,10.7717,"TET2 mutations in acute myeloid leukemia: a comprehensive study in patients of Sindh, Pakistan",en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.10678,2021-2-9,2021-2-9,2021-2-9,2021-12-17,2021-2-9,26,1,journal-article,4443
10.7717/peerj.11826,10.7717,"A star is torn—molecular analysis divides the Mediterranean population of Poli’s stellate barnacle, Chthamalus stellatus (Cirripedia, Chtamalidae)",en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11826,2021-7-21,2021-7-21,2021-7-21,2021-12-16,2021-7-21,38,0,journal-article,4443
10.7717/peerj.10718,10.7717,Coding potential of circRNAs: new discoveries and challenges,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.10718,2021-1-18,2021-1-18,2021-1-18,2021-12-12,2021-1-18,75,2,journal-article,4443
10.7717/peerj.11571,10.7717,Assessing of evapotranspiration models using limited climatic data in Southeast Anatolian Project Region of Turkey,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11571,2021-6-9,2021-6-9,2021-6-9,2021-12-12,2021-6-9,39,0,journal-article,4443
10.7717/peerj.11797,10.7717,Vertical escape tactics and movement potential of orthoconic cephalopods,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11797,2021-7-16,2021-7-16,2021-7-16,2021-12-12,2021-7-16,123,0,journal-article,4443
10.7717/peerj.11185,10.7717,"Identification problems of travelling snail species—new exotic introductions to tropical greenhouses in Gothenburg, Sweden (Gastropoda: Achatinellidae, Strobilopsidae, Helicarionidae)",en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11185,2021-4-6,2021-4-6,2021-4-6,2021-12-12,2021-4-6,50,0,journal-article,4443
10.7717/peerj.11783,10.7717,Regeneration and growth in crowns and rhizome fragments of Japanese knotweed (Reynoutria japonica) and desiccation as a potential control strategy,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11783,2021-8-12,2021-8-12,2021-8-12,2021-12-12,2021-8-12,53,0,journal-article,4443
10.7717/peerj.11669,10.7717,Taxonomic relevance of petiole anatomical and micro-morphological characteristics of Clematis L. (Ranunculaceae) taxa from South Korea,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11669,2021-6-29,2021-6-29,2021-6-29,2021-12-20,2021-6-29,74,0,journal-article,4443
10.7717/peerj.11470,10.7717,Nicotine smoking is associated with impaired cognitive performance in Pakistani young people,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11470,2021-6-2,2021-6-2,2021-6-2,2021-12-20,2021-6-2,38,0,journal-article,4443
10.7717/peerj.12818,10.7717,Impervious surface and local abiotic conditions influence arthropod communities within urban greenspaces,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12818,2022-1-24,2022-1-24,2022-1-24,2022-1-24,2022-1-24,58,0,journal-article,4443
10.7717/peerj.11045,10.7717,Analysis of differences in the transcriptomic profiles of eutopic and ectopic endometriums in women with ovarian endometriosis,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11045,2021-4-7,2021-4-7,2021-4-7,2022-1-25,2021-4-7,38,3,journal-article,4443
10.7717/peerj.11434,10.7717,Sex- and age-specific variation of gut microbiota in Brandt’s voles,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11434,2021-6-8,2021-6-8,2021-6-8,2021-12-10,2021-6-8,63,0,journal-article,4443
10.7717/peerj.11751,10.7717,Investigation and molecular identification of Eimeria sp. sampled from captive forest musk deer,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11751,2021-9-15,2021-9-15,2021-9-15,2021-12-10,2021-9-15,55,0,journal-article,4443
10.7717/peerj.11162,10.7717,Phylogenomic analyses reveal a Gondwanan origin and repeated out of India colonizations into Asia by tarantulas (Araneae: Theraphosidae),en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11162,2021-4-6,2021-4-6,2021-4-6,2021-12-10,2021-4-6,98,0,journal-article,4443
10.7717/peerj.10764,10.7717,Metabolic impact of weight variations in Icelandic horses,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.10764,2021-1-28,2021-1-28,2021-1-28,2021-12-10,2021-1-28,56,2,journal-article,4443
10.7717/peerj.10533,10.7717,Limited effect of a highway barrier on the genetic structure of a gypsum soil specialist,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.10533,2021-1-4,2021-1-4,2021-1-4,2021-12-10,2021-1-4,87,0,journal-article,4443
10.7717/peerj.12059,10.7717,"Distribution and diversity of myxomycetes in Tiantangzhai National Forest Park, China",en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12059,2021-8-25,2021-8-25,2021-8-25,2021-12-10,2021-8-25,44,0,journal-article,4443
10.7717/peerj.11738,10.7717,Weight-dependent susceptibility of tilapia to tilapia lake virus infection,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11738,2021-7-6,2021-7-6,2021-7-6,2021-12-10,2021-7-6,30,0,journal-article,4443
10.7717/peerj.11475,10.7717,"Oyster farms are the main spawning grounds of the black sea bream Acanthopagrus schlegelii in Hiroshima Bay, Japan",en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11475,2021-6-1,2021-6-1,2021-6-1,2021-12-18,2021-6-1,43,0,journal-article,4443
10.7717/peerj.10624,10.7717,Lead transfer in the soil-root-plant system in a highly contaminated Andean area,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.10624,2021-1-5,2021-1-5,2021-1-5,2021-12-18,2021-1-5,90,1,journal-article,4443
10.7717/peerj.12592,10.7717,Ammonia-oxidizing bacterial communities are affected by nitrogen fertilization and grass species in native C4 grassland soils,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12592,2021-12-16,2021-12-16,2021-12-16,2021-12-18,2021-12-16,99,0,journal-article,4443
10.7717/peerj.10693,10.7717,"Trends in the incidence, prevalence and years lived with disability of facial fracture at global, regional and national levels from 1990 to 2017",en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.10693,2021-1-19,2021-1-19,2021-1-19,2021-12-18,2021-1-19,36,1,journal-article,4443
10.7717/peerj.11231,10.7717,"Diversity patterns and drivers of soil microbial communities in urban and suburban park soils of Shanghai, China",en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11231,2021-4-15,2021-4-15,2021-4-15,2021-12-18,2021-4-15,73,0,journal-article,4443
10.7717/peerj.12308,10.7717,Modeling the current distribution suitability and future dynamics of Culicoides imicola under climate change scenarios,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12308,2021-10-29,2021-10-29,2021-10-29,2021-12-11,2021-10-29,44,0,journal-article,4443
10.7717/peerj.11189,10.7717,Comparison of early season crop types for wheat production and nitrogen use efficiency in the Jianghan Plain in China,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11189,2021-4-9,2021-4-9,2021-4-9,2021-12-10,2021-4-9,31,0,journal-article,4443
10.7717/peerj.11979,10.7717,Avian extinctions induced by the oldest Amazonian hydropower mega dam: evidence from museum collections and sighting data spanning 172 years,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11979,2021-8-18,2021-8-18,2021-8-18,2021-12-10,2021-8-18,73,0,journal-article,4443
10.7717/peerj.11072,10.7717,The combination of lactoferrin and linolenic acid inhibits colorectal tumor growth through activating AMPK/JNK-related apoptosis pathway,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11072,2021-5-31,2021-5-31,2021-5-31,2021-12-11,2021-5-31,42,0,journal-article,4443
10.7717/peerj.11719,10.7717,Predicting temperature curve based on fast kNN local linear estimation of the conditional distribution function,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11719,2021-7-9,2021-7-9,2021-7-9,2021-12-11,2021-7-9,16,1,journal-article,4443
10.7717/peerj.10608,10.7717,"Metasychis varicollaris sp. nov. and report of Metasychis gotoi (Maldanidae, Annelida) from the China Seas",en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.10608,2021-2-18,2021-2-18,2021-2-18,2021-12-11,2021-2-18,28,0,journal-article,4443
10.7717/peerj.11684,10.7717,NMDAR in bladder smooth muscle is not a pharmacotherapy target for overactive bladder in mice,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11684,2021-7-7,2021-7-7,2021-7-7,2021-12-11,2021-7-7,38,0,journal-article,4443
10.7717/peerj.11968,10.7717,Development and validation of a novel survival model for acute myeloid leukemia based on autophagy-related genes,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11968,2021-8-12,2021-8-12,2021-8-12,2021-12-11,2021-8-12,55,0,journal-article,4443
10.7717/peerj.11278,10.7717,The paeonol target gene autophagy-related 5 has a potential therapeutic value in psoriasis treatment,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11278,2021-5-25,2021-5-25,2021-5-25,2021-12-13,2021-5-25,39,0,journal-article,4443
10.7717/peerj.12257,10.7717,Development of a novel embryonic germline gene-related prognostic model of lung adenocarcinoma,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12257,2021-10-21,2021-10-21,2021-10-21,2021-12-12,2021-10-21,75,0,journal-article,4443
10.7717/peerj.11749,10.7717,Diversity and function of culturable actinobacteria in the root-associated of Salvia miltiorrhiza Bunge,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11749,2021-7-9,2021-7-9,2021-7-9,2021-12-13,2021-7-9,78,0,journal-article,4443
10.7717/peerj.11890,10.7717,Morphological variation of the relictual alveolar structures in the mandibles of baleen whales,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11890,2021-7-30,2021-7-30,2021-7-30,2021-12-12,2021-7-30,24,0,journal-article,4443
10.7717/peerj.11664,10.7717,"Combination of ferulic acid, ligustrazine and tetrahydropalmatine inhibits invasion and metastasis through MMP/TIMP signaling in endometriosis",en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11664,2021-6-28,2021-6-28,2021-6-28,2021-12-12,2021-6-28,26,0,journal-article,4443
10.7717/peerj.11258,10.7717,Development and validation of an oxidative stress—associated prognostic risk model for melanoma,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11258,2021-4-20,2021-4-20,2021-4-20,2021-12-12,2021-4-20,39,0,journal-article,4443
10.7717/peerj.12375,10.7717,Identification of hub genes and transcription factor-miRNA-mRNA pathways in mice and human renal ischemia-reperfusion injury,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12375,2021-10-26,2021-10-26,2021-10-26,2021-12-14,2021-10-26,47,0,journal-article,4443
10.7717/peerj.11946,10.7717,Clinicopathological value of long non-coding RNA profiles in gastrointestinal stromal tumor,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11946,2021-9-3,2021-9-3,2021-9-3,2021-12-14,2021-9-6,56,0,journal-article,4443
10.7717/peerj.11240,10.7717,Temporal inversion of the acid-base equilibrium in newborns: an observational study,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11240,2021-4-14,2021-4-14,2021-4-14,2021-12-14,2021-4-14,28,0,journal-article,4443
10.7717/peerj.12339,10.7717,Functional drug–target–disease network analysis of gene–phenotype connectivity for curcumin in hepatocellular carcinoma,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12339,2021-10-26,2021-10-26,2021-10-26,2021-12-14,2021-10-26,51,0,journal-article,4443
10.7717/peerj.12395,10.7717,"De novo assembly and functional annotation of blood transcriptome of loggerhead turtle, and in silico characterization of peroxiredoxins and thioredoxins",en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12395,2021-11-18,2021-11-18,2021-11-18,2021-12-14,2021-11-18,110,0,journal-article,4443
10.7717/peerj.12570,10.7717,FEM: mining biological meaning from cell level in single-cell RNA sequencing data,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12570,2021-11-30,2021-11-30,2021-11-30,2021-12-14,2021-11-30,40,0,journal-article,4443
10.7717/peerj.10975,10.7717,Three-dimensional data-tracking simulations of sprinting using a direct collocation optimal control approach,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.10975,2021-3-8,2021-3-8,2021-3-8,2021-12-14,2021-3-8,59,1,journal-article,4443
10.7717/peerj.10559,10.7717,SMARTAR: an R package for designing and analyzing Sequential Multiple Assignment Randomized Trials,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.10559,2021-1-11,2021-1-11,2021-1-11,2021-12-14,2021-1-11,22,0,journal-article,4443
10.7717/peerj.11964,10.7717,Genome-wide analysis of the lignin toolbox for morus and the roles of lignin related genes in response to zinc stress,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11964,2021-8-6,2021-8-6,2021-8-6,2021-12-14,2021-8-6,66,0,journal-article,4443
10.7717/peerj.10995,10.7717,16S amplicon sequencing of microbial communities in enriched and non-enriched sediments of non-volcanic hot spring with temperature gradients,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.10995,2021-4-2,2021-4-2,2021-4-2,2021-12-14,2021-4-2,68,0,journal-article,4443
10.7717/peerj.11582,10.7717,Whole blood fatty acid concentrations in the San Cristóbal Galápagos tortoise (Chelonoidis chathamensis),en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11582,2021-6-30,2021-6-30,2021-6-30,2021-12-14,2021-6-30,21,1,journal-article,4443
10.7717/peerj.10763,10.7717,Morphological grounds for the obligate aerial respiration of an aquatic snail: functional and evolutionary perspectives,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.10763,2021-4-14,2021-4-14,2021-4-14,2022-2-21,2021-4-14,60,4,journal-article,4443
10.7717/peerj.12586,10.7717,"Lyophilized cell-free supernatants of Lactobacillus isolates exhibited antibiofilm, antioxidant, and reduces nitric oxide activity in lipopolysaccharide-stimulated RAW 264.7 cells",en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12586,2021-11-30,2021-11-30,2021-11-30,2022-2-20,2021-11-30,52,1,journal-article,4443
10.7717/peerj.11124,10.7717,A new fossil mantis shrimp and the convergent evolution of a lobster-like morphotype,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11124,2021-4-16,2021-4-16,2021-4-16,2021-12-14,2021-4-16,49,0,journal-article,4443
10.7717/peerj.12231,10.7717,"Heterogeneity in conservation of multifunctional partner enzymes with meiotic importance, CDK2 kinase and BRCA1 ubiquitin ligase",en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12231,2021-9-27,2021-9-27,2021-9-27,2021-12-15,2021-9-27,79,0,journal-article,4443
10.7717/peerj.11477,10.7717,"Effects of biotransport and hydro-meteorological conditions on transport of trace elements in the Scott River (Bellsund, Spitsbergen)",en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11477,2021-6-28,2021-6-28,2021-6-28,2021-12-15,2021-6-28,46,0,journal-article,4443
10.7717/peerj.12461,10.7717,The relationships between knee extensors/ flexors strength and balance control in elite male soccer players,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12461,2021-11-16,2021-11-16,2021-11-16,2021-12-15,2021-11-16,36,0,journal-article,4443
10.7717/peerj.12505,10.7717,Growth and feeding ecology of coniform conodonts,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12505,2021-12-14,2021-12-14,2021-12-14,2021-12-15,2021-12-14,102,0,journal-article,4443
10.7717/peerj.12193,10.7717,The characteristics and roles of antimicrobial peptides as potential treatment for antibiotic-resistant pathogens: a review,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12193,2021-12-14,2021-12-14,2021-12-14,2021-12-15,2021-12-14,114,0,journal-article,4443
10.7717/peerj.11449,10.7717,"Development of landscape conservation value map of Jeju island, Korea for integrative landscape management and planning using conservation value of landscape typology",en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11449,2021-6-1,2021-6-1,2021-6-1,2021-12-15,2021-6-1,80,0,journal-article,4443
10.7717/peerj.11585,10.7717,Clostridium butyricum relieve the visceral hypersensitivity in mice induced by Citrobacter rodentium infection with chronic stress,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11585,2021-6-21,2021-6-21,2021-6-21,2021-12-15,2021-6-21,42,0,journal-article,4443
10.7717/peerj.11208,10.7717,Recruitment of toxin-like proteins with ancestral venom function supports endoparasitic lifestyles of Myxozoa,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11208,2021-4-26,2021-4-26,2021-4-26,2021-12-15,2021-4-26,62,1,journal-article,4443
10.7717/peerj.12342,10.7717,Obesity phenotypes and their relationships with atrial fibrillation,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12342,2021-10-28,2021-10-28,2021-10-28,2021-12-15,2021-10-28,31,0,journal-article,4443
10.7717/peerj.11287,10.7717,Identification of QTL for barley grain size,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11287,2021-4-29,2021-4-29,2021-4-29,2021-12-15,2021-4-29,54,1,journal-article,4443
10.7717/peerj.10692,10.7717,Inhibitory effect and mechanism of action (MOA) of hirsutine on the proliferation of T-cell leukemia Jurkat clone E6-1 cells,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.10692,2021-2-2,2021-2-2,2021-2-2,2021-12-16,2021-2-2,32,0,journal-article,4443
10.7717/peerj.12310,10.7717,Mate-guarding duration is mainly influenced by the risk of sperm competition and not by female quality in a golden orb-weaver spider,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12310,2021-10-22,2021-10-22,2021-10-22,2021-12-16,2021-10-22,57,0,journal-article,4443
10.7717/peerj.11372,10.7717,Morphological variability and genetic diversity in Carex buxbaumii and Carex hartmaniorum (Cyperaceae) populations,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11372,2021-5-11,2021-5-11,2021-5-11,2021-12-16,2021-5-11,90,0,journal-article,4443
10.7717/peerj.10620,10.7717,Magnetic resonance diffusion tensor imaging applied to rat model of contrast-induced acute kidney injury,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.10620,2021-2-15,2021-2-15,2021-2-15,2021-12-16,2021-2-15,33,0,journal-article,4443
10.7717/peerj.12174,10.7717,The expansion and diversity of the CYP75 gene family in Vitaceae,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12174,2021-9-15,2021-9-15,2021-9-15,2021-12-16,2021-9-15,64,0,journal-article,4443
10.7717/peerj.11583,10.7717,Phosphate solubilizing rhizobacteria isolated from jujube ziziphus lotus plant stimulate wheat germination rate and seedlings growth,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11583,2021-7-2,2021-7-2,2021-7-2,2021-12-16,2021-7-2,76,0,journal-article,4443
10.7717/peerj.12090,10.7717,Towards a pragmatic use of statistics in ecology,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12090,2021-9-1,2021-9-1,2021-9-1,2021-12-16,2021-9-1,53,0,journal-article,4443
10.7717/peerj.12296,10.7717,"Differences in insectivore bird diets in coffee agroecosystems driven by obligate or generalist guild, shade management, season, and year",en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12296,2021-10-27,2021-10-27,2021-10-27,2021-12-16,2021-10-27,86,0,journal-article,4443
10.7717/peerj.12210,10.7717,Adam21 is dispensable for reproductive processes in mice,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12210,2021-9-23,2021-9-23,2021-9-23,2021-12-16,2021-9-23,59,0,journal-article,4443
10.7717/peerj.12373,10.7717,"Characteristics of solar radiation at Xiaotang, in the northern marginal zone of the Taklimakan Desert",en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12373,2021-11-12,2021-11-12,2021-11-12,2021-12-16,2021-11-12,47,0,journal-article,4443
10.7717/peerj.12931,10.7717,Wei2GO: weighted sequence similarity-based protein function prediction,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12931,2022-2-15,2022-2-15,2022-2-15,2022-2-15,2022-2-15,17,0,journal-article,4443
10.7717/peerj.12990,10.7717,Validity and inter-rater reliability of ankle motion observed during a single leg squat,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12990,2022-2-15,2022-2-15,2022-2-15,2022-2-15,2022-2-15,54,0,journal-article,4443
10.7717/peerj.11107,10.7717,Student health behavior and academic performance,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11107,2021-4-16,2021-4-16,2021-4-16,2022-2-15,2021-4-16,60,2,journal-article,4443
10.7717/peerj.11899,10.7717,"Eating for numbing: a community-based study of trauma exposure, emotion dysregulation, dissociation, body dissatisfaction and eating disorder symptoms",en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11899,2021-8-5,2021-8-5,2021-8-5,2022-2-15,2021-8-5,65,2,journal-article,4443
10.7717/peerj.12865,10.7717,"A synergistic, global approach to revising the trypanorhynch tapeworm family Rhinoptericolidae (Trypanobatoida)",en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12865,2022-2-11,2022-2-11,2022-2-11,2022-2-11,2022-2-11,66,0,journal-article,4443
10.7717/peerj.12868,10.7717,Vertical and temporal variations of soil bacterial and archaeal communities in wheat-soybean rotation agroecosystem,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12868,2022-2-10,2022-2-10,2022-2-10,2022-2-11,2022-2-10,54,0,journal-article,4443
10.7717/peerj.11767,10.7717,"Change in mental health, physical health, and social relationships during highly restrictive lockdown in the COVID-19 pandemic: evidence from Australia",en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11767,2021-7-22,2021-7-22,2021-7-22,2022-2-11,2021-7-22,98,3,journal-article,4443
10.7717/peerj.10931,10.7717,Ontogeny of highly variable ceratitid ammonoids from the Anisian (Middle Triassic),en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.10931,2021-3-2,2021-3-2,2021-3-2,2022-2-10,2021-3-2,81,1,journal-article,4443
10.7717/peerj.11805,10.7717,The phylogenetic relationships of geoemydid turtles from the Eocene Messel Pit Quarry: a first assessment using methods for continuous and discrete characters,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11805,2021-8-5,2021-8-5,2021-8-5,2021-12-19,2021-8-5,92,0,journal-article,4443
10.7717/peerj.11559,10.7717,No significant association of repeated messages with changes in health compliance in the COVID-19 pandemic: a registered report on the extended parallel process model,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11559,2021-6-3,2021-6-3,2021-6-3,2021-12-19,2021-6-3,47,1,journal-article,4443
10.7717/peerj.11081,10.7717,RNA-seq analysis of antibacterial mechanism of Cinnamomum camphora essential oil against Escherichia coli,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11081,2021-3-17,2021-3-17,2021-3-17,2021-12-19,2021-3-17,45,0,journal-article,4443
10.7717/peerj.10907,10.7717,Force-velocity relationship profile of elbow flexors in male gymnasts,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.10907,2021-3-15,2021-3-15,2021-3-15,2021-12-19,2021-3-15,54,0,journal-article,4443
