DOI,prefix,title,language,container-title,ISSN,publisher,URL,issued,published,published-online,indexed,created,reference-count,is-referenced-by-count,type,member
10.1177/21582440221079878,10.1177,"Worry, Perceived Discrimination, Lifestyle Changes, and Protective Factors During COVID-19: A Study With Recovering Patients in Delhi, India",en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440221079878,2022-1,2022-1,2022-3-9,2022-3-10,2022-3-10,87,0,journal-article,179
10.1177/21582440221081132,10.1177,"Middle Managers’ Cognitive Styles, Capacity for Change, and Organizational Performance",en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440221081132,2022-1,2022-1,2022-3-11,2022-3-12,2022-3-12,96,0,journal-article,179
10.1177/21582440221082136,10.1177,The Moderating Role of Perceived Interactivity in the Relationship Between Online Customer Experience and Behavioral Intentions to Use Parenting Apps for Taiwanese Preschool Parents,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440221082136,2022-1,2022-1,2022-3-11,2022-3-12,2022-3-12,71,0,journal-article,179
10.1177/21582440221082125,10.1177,The Role of Mass Media Interventions on Promoting Public Health Knowledge and Behavioral Social Change Against COVID-19 Pandemic in Jordan,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440221082125,2022-1,2022-1,2022-3-11,2022-3-12,2022-3-12,45,0,journal-article,179
10.1177/21582440211004172,10.1177,Trump and Muslims: A Critical Discourse Analysis of Islamophobic Rhetoric in Donald Trump’s Selected Tweets,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211004172,2021-1,2021-1,2021-3-31,2021-12-11,2021-4-1,71,0,journal-article,179
10.1177/21582440211057118,10.1177,Bioethics Education on Medical Students: Opinions About Ethical Dilemmas,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211057118,2021-10,2021-10,2021-11-29,2021-12-10,2021-11-30,26,0,journal-article,179
10.1177/21582440211014184,10.1177,The Portrayal of Women in Arabic Textbooks for Non-Arabic Speakers,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211014184,2021-4,2021-4,2021-5-31,2021-12-10,2021-5-31,74,0,journal-article,179
10.1177/21582440211043930,10.1177,"Ethnic Distinctions, Legal Connotations: Chinese Patterns of Boundary Making and Crossing",en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211043930,2021-7,2021-7,2021-9-11,2021-12-10,2021-9-11,93,0,journal-article,179
10.1177/2158244020988524,10.1177,"Norms for Familiarity, Concreteness, Valence, Arousal, Wordlikeness, and Recall Accuracy for Swahili–Portuguese Word Pairs",en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/2158244020988524,2021-1,2021-1,2021-1-23,2021-12-10,2021-1-23,7,0,journal-article,179
10.1177/21582440211032202,10.1177,Risk as an Approach to Regulatory Governance: An Evidence Synthesis and Research Agenda,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211032202,2021-7,2021-7,2021-7-15,2021-12-18,2021-7-15,93,0,journal-article,179
10.1177/21582440211031909,10.1177,The Impacts of College Students’ Civic Responsibility on Civic Engagement via Online Technology: The Mediations of Civic Learning and Civic Expression,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211031909,2021-7,2021-7,2021-7-14,2021-12-19,2021-7-14,59,0,journal-article,179
10.1177/21582440211056614,10.1177,Web Accessibility of the Top Research-Intensive Universities in the UK,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211056614,2021-10,2021-10,2021-11-5,2021-12-19,2021-11-6,22,0,journal-article,179
10.1177/21582440211067224,10.1177,Does Green Proactiveness Orientation Improve the Performance of Agricultural New Ventures in China? The Mediating Effect of Sustainable Opportunity Recognition,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211067224,2021-10,2021-10,2021-12-14,2021-12-19,2021-12-15,67,0,journal-article,179
10.1177/21582440211016837,10.1177,The Pro-Medical Tourism Stance of Malaysia and How it Affects Stem Cell Tourism Industry,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211016837,2021-4,2021-4,2021-5-20,2021-12-19,2021-5-20,21,0,journal-article,179
10.1177/21582440211009470,10.1177,"Pharmaceutical Product Liability, Litigation Regimes, and the Propensity to Patent: An Empirical Firm-Level Investigation",en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211009470,2021-4,2021-4,2021-4-19,2021-12-19,2021-4-19,70,0,journal-article,179
10.1177/21582440211004125,10.1177,An Empirical Study of Hospital’s Outpatient Loyalty From a Medical Center in Taiwan,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211004125,2021-4,2021-4,2021-4-19,2021-12-19,2021-4-19,22,0,journal-article,179
10.1177/21582440211033251,10.1177,Influence of Psychological Distance on People’s Willingness to Help Accident Victims: Discrepancies Between Implicit and Explicit Inferences,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211033251,2021-7,2021-7,2021-7-20,2021-12-19,2021-7-20,62,0,journal-article,179
10.1177/21582440211027561,10.1177,"The Influence of Motivation, Emotions, Cognition, and Metacognition on Students’ Learning Performance: A Comparative Study in Higher Education in Blended and Traditional Contexts",en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211027561,2021-4,2021-4,2021-6-29,2021-12-12,2021-6-29,13,0,journal-article,179
10.1177/21582440211023111,10.1177,Factors Affecting Campus Loans in Western China,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211023111,2021-4,2021-4,2021-6-15,2021-12-12,2021-6-16,22,0,journal-article,179
10.1177/21582440211060823,10.1177,"The Effects of Cooperative, Collaborative, and Peer-Tutoring Strategies on English Learners’ Reading and Speaking Proficiencies in an English-Medium Context: A Research Synthesis",en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211060823,2021-10,2021-10,2021-11-29,2021-12-12,2021-11-30,65,0,journal-article,179
10.1177/21582440211046950,10.1177,"Wood Utilization During the Late Bronze to Early Iron Age in the Turpan Basin of Xinjiang, China, With Special Emphasis on Betula (Betulaceae)",en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211046950,2021-7,2021-7,2021-9-28,2021-12-12,2021-9-29,28,0,journal-article,179
10.1177/21582440211036884,10.1177,"What a Difference a Year Makes: Changes in Refugee Threat Perceptions in Flanders, Belgium",en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211036884,2021-7,2021-7,2021-7-29,2021-12-11,2021-7-29,3,0,journal-article,179
10.1177/21582440211061559,10.1177,"Trajectories of Civil Society Leaders in Italy: Individual Careers, Organizational Structures, and Ideological Affiliations",en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211061559,2021-10,2021-10,2021-12-3,2021-12-11,2021-12-3,51,0,journal-article,179
10.1177/21582440211031546,10.1177,What Are the Salient and Memorable Green-Restaurant Attributes? Capturing Customer Perceptions From User-Generated Content,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211031546,2021-7,2021-7,2021-7-12,2021-12-15,2021-7-13,69,1,journal-article,179
10.1177/21582440211061386,10.1177,Measuring Physical Activity in Children With Cochlear Implants Using Self-Reported PAQ-C Before and During the COVID-19 Pandemic,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211061386,2021-10,2021-10,2021-11-29,2021-12-15,2021-11-30,37,0,journal-article,179
10.1177/21582440211058199,10.1177,The Effect of Employing Temporary Workers on Efficiency: Evidence From a Meta-Frontier Analysis,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211058199,2021-10,2021-10,2021-11-16,2021-12-14,2021-11-17,19,0,journal-article,179
10.1177/21582440211037663,10.1177,Geographical Locations of Occupations and Information and Communication Technology: Do Online Tools Impact Where People in the United States Live and Work?,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211037663,2021-7,2021-7,2021-8-10,2021-12-20,2021-8-10,35,0,journal-article,179
10.1177/21582440211030603,10.1177,Object Control Skills Training for Children With Intellectual Disability: An Implementation Case Study,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211030603,2021-7,2021-7,2021-7-15,2021-12-20,2021-7-15,11,0,journal-article,179
10.1177/21582440211050400,10.1177,Influencing Factors of Institutional Investors Shareholding Stability,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211050400,2021-10,2021-10,2021-10-19,2021-12-20,2021-10-20,69,0,journal-article,179
10.1177/21582440211031902,10.1177,Introspective Faculty Assessment of Self Leadership,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211031902,2021-7,2021-7,2021-7-30,2021-12-20,2021-7-30,49,0,journal-article,179
10.1177/2158244020988249,10.1177,Data-Driven Approach to Dual Service Failure Monitoring From Negative Online Reviews: Managerial Perspective,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/2158244020988249,2021-1,2021-1,2021-1-23,2022-1-25,2021-1-23,64,1,journal-article,179
10.1177/21582440211050378,10.1177,"Realisation of the Speech Act of Request, Suggestion and Apology by Libyan EFL Learners",en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211050378,2021-10,2021-10,2021-10-21,2021-12-9,2021-10-22,46,0,journal-article,179
10.1177/21582440211054499,10.1177,Developing a Framework for the Optimization Processes of Logistics Costs: A Hurwitz Criterion Approach,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211054499,2021-10,2021-10,2021-10-29,2021-12-9,2021-10-29,17,0,journal-article,179
10.1177/21582440211016905,10.1177,The Tendency of Traditional Costume at Heritage Festival for Cultural Revival,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211016905,2021-4,2021-4,2021-5-29,2021-12-9,2021-5-29,27,0,journal-article,179
10.1177/21582440211031905,10.1177,Analyzing the State of Digital Information Warfare Between India and Pakistan on Twittersphere,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211031905,2021-7,2021-7,2021-7-14,2021-12-9,2021-7-14,53,0,journal-article,179
10.1177/21582440211060668,10.1177,Respiratory Protective Equipment and Facial Hair in Light of COVID-19: Legal and Ethical Dilemmas,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211060668,2021-10,2021-10,2021-11-29,2021-12-16,2021-11-30,20,0,journal-article,179
10.1177/21582440211061554,10.1177,Uncovering Effects of Hot Potatoes in Banking System: Arresting Die-Hard Issues,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211061554,2021-10,2021-10,2021-12-8,2021-12-16,2021-12-9,136,0,journal-article,179
10.1177/21582440211015709,10.1177,The Impact of Rising Housing Rent on Residents’ Consumption and Its Underlying Mechanism: Empirical Evidence from China,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211015709,2021-4,2021-4,2021-5-21,2021-12-16,2021-5-21,37,0,journal-article,179
10.1177/21582440211043931,10.1177,Does Organizational Justice Influence Employee Innovative Behavior in an Arabic Context? Evidence From the Libyan Oil Industry,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211043931,2021-7,2021-7,2021-9-23,2021-12-16,2021-9-23,98,0,journal-article,179
10.1177/21582440211047248,10.1177,The Impact of Ownership Structure on Earnings Management: The Case of Vietnam,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211047248,2021-7,2021-7,2021-9-30,2021-12-16,2021-9-30,42,0,journal-article,179
10.1177/21582440211056610,10.1177,Building Theory From Practice: Mapping Executive Chefs’ Menu Planning Processes Using a Flowchart,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211056610,2021-10,2021-10,2021-11-14,2021-12-16,2021-11-15,7,0,journal-article,179
10.1177/21582440211027966,10.1177,Environmental Beliefs and Pro-Environmental Behavioral Intention of an Environmentally Themed Exhibition Audience: The Mediation Role of Exhibition Attachment,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211027966,2021-4,2021-4,2021-6-28,2021-12-20,2021-6-28,143,0,journal-article,179
10.1177/21582440211014513,10.1177,The Influence of Emotion and Empathy on Decisions to Help Others,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211014513,2021-4,2021-4,2021-5-10,2021-12-21,2021-5-10,55,0,journal-article,179
10.1177/21582440221079873,10.1177,"Mood Beta, Sentiment and Stock Returns in China",en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440221079873,2022-1,2022-1,2022-2-22,2022-2-22,2022-2-22,49,0,journal-article,179
10.1177/21582440211016844,10.1177,Assesing Health Services in Colombia: Development of a Conceptual Framework and Measurement tools based on primary data,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211016844,2021-4,2021-4,2021-5-25,2022-2-22,2021-5-25,10,1,journal-article,179
10.1177/21582440221079840,10.1177,"Contested Racial Democracy: The 2014 World Cup, the 2016 Olympics, and the Emergence of Civic Nationalism in Brazil",en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440221079840,2022-1,2022-1,2022-2-22,2022-2-23,2022-2-23,46,0,journal-article,179
10.1177/21582440211031606,10.1177,Leveraging Emergent Social Networks to Reduce Sedentary Behavior in Low-Income Parents With Preschool-Aged Children,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211031606,2021-7,2021-7,2021-7-23,2021-12-13,2021-7-23,44,0,journal-article,179
10.1177/21582440211029910,10.1177,The Quality of Life of Older Adults in a Multiethnic Metropolitan: An Analysis of CASP-19,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211029910,2021-4,2021-4,2021-6-30,2021-12-9,2021-6-30,65,0,journal-article,179
10.1177/21582440211030636,10.1177,Impact of Social Entrepreneurial Factors on Sustainable Enterprise Development: Mediating Role of Social Network and Moderating Effect of Government Regulations,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211030636,2021-7,2021-7,2021-7-12,2021-12-10,2021-7-12,113,0,journal-article,179
10.1177/21582440211054488,10.1177,Does Delayed Retirement Crowd Out Workforce Welfare? Evidence in China,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211054488,2021-10,2021-10,2021-11-24,2021-12-14,2021-11-24,54,0,journal-article,179
10.1177/21582440211050374,10.1177,Attitudes of the Turkish University Students and Staff Toward Sexual Harassment and Assault: Preliminary Psychometric Evaluation,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211050374,2021-10,2021-10,2021-10-11,2021-12-14,2021-10-11,27,0,journal-article,179
10.1177/21582440211061388,10.1177,"Investigating the Impact of Information Technology, Absorptive Capacity, and Dynamic Capabilities on Firm Performance: An Empirical Study",en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211061388,2021-10,2021-10,2021-11-26,2021-12-14,2021-11-26,121,0,journal-article,179
10.1177/2158244020988542,10.1177,Effects of an Innovative Training Program for New Graduate Registered Nurses: A Comparison Study,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/2158244020988542,2021-1,2021-1,2021-2-23,2021-12-14,2021-2-24,22,0,journal-article,179
10.1177/21582440211040800,10.1177,Investigating Teachers’ and Students’ Perceptions of Online English Learning in a Maritime Context in China,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211040800,2021-7,2021-7,2021-8-27,2021-12-14,2021-8-27,90,0,journal-article,179
10.1177/21582440211067231,10.1177,Assessing the New Product Development Process for the Industrial Decarbonization of Sustainable Economies,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211067231,2022-1,2022-1,2022-1-14,2022-1-16,2022-1-15,90,0,journal-article,179
10.1177/21582440211068457,10.1177,Engaging Young People in a Research Project: The Complexities and Contributions of Using Participatory Methods With Young People in Schools,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211068457,2022-1,2022-1,2022-1-5,2022-1-6,2022-1-5,50,0,journal-article,179
10.1177/21582440211067228,10.1177,An Investigation of Repurchase Intentions in the Banking Industry: What Reason Do They Return?,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211067228,2022-1,2022-1,2022-1-6,2022-1-7,2022-1-6,61,0,journal-article,179
10.1177/21582440211071098,10.1177,Mitigating the Spread of COVID-19: What are firms doing and what they need to do?,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211071098,2022-1,2022-1,2022-1-12,2022-1-13,2022-1-12,43,0,journal-article,179
10.1177/2158244021997807,10.1177,Board Gender Diversity and Dividend Policy in Chinese Listed Firms,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/2158244021997807,2021-1,2021-1,2021-3-3,2022-2-21,2021-3-3,32,3,journal-article,179
10.1177/21582440211061565,10.1177,Mediating Role of Organic Labeling Awareness and Food Safety Attitudes in the Correlation Between Green Product Awareness and Purchase Intentions,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211061565,2021-10,2021-10,2021-11-26,2021-12-9,2021-11-27,72,0,journal-article,179
10.1177/21582440211008884,10.1177,"Former Employer’s Prestige, the TMT’s Post-Migration Rewards in the Biopharma Industry",en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211008884,2021-4,2021-4,2021-4-17,2021-12-9,2021-4-17,66,0,journal-article,179
10.1177/21582440211036089,10.1177,An Investigation of Entrepreneurial SMEs’ Network Capability and Social Capital to Accomplish Innovativeness: A Dynamic Capability Perspective,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211036089,2021-7,2021-7,2021-7-31,2021-12-11,2021-7-31,12,0,journal-article,179
10.1177/21582440211060667,10.1177,Influential Factors Under Labor Law Adhere to ILO: An Analysis in the Fish Farming Industry of Bangladesh,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211060667,2021-10,2021-10,2021-11-26,2021-12-11,2021-11-26,59,0,journal-article,179
10.1177/21582440211008422,10.1177,Millennials as Dictionary Users: A Study of Dictionary Use Habits of Serbian EFL Students,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211008422,2021-4,2021-4,2021-4-15,2021-12-11,2021-4-15,14,0,journal-article,179
10.1177/21582440211021403,10.1177,Programming Language Training With the Flipped Classroom Model,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211021403,2021-4,2021-4,2021-6-11,2022-1-4,2021-6-11,52,1,journal-article,179
10.1177/21582440211041101,10.1177,From Demotivation to Remotivation: A Mixed-Methods Investigation,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211041101,2021-7,2021-7,2021-8-25,2021-12-14,2021-8-25,23,0,journal-article,179
10.1177/21582440211061556,10.1177,An Exploration of the Psychological Impact of Hacking Victimization,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211061556,2021-10,2021-10,2021-11-29,2021-12-21,2021-11-30,70,0,journal-article,179
10.1177/2158244021994590,10.1177,Kessler Psychological Distress (K6) Questionnaire Scores Can Predict Autistic Traits and the Current and Prospective Suicidal Ideation in Medical University Students: A Prospective Study,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/2158244021994590,2021-1,2021-1,2021-2-16,2021-12-12,2021-2-17,23,0,journal-article,179
10.1177/21582440211045059,10.1177,Two Types of Concession: Evidence From Discourse Markers,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211045059,2021-7,2021-7,2021-9-8,2021-12-21,2021-9-8,55,0,journal-article,179
10.1177/21582440211061577,10.1177,Agricultural Leadership Development Program Participant Personality and Demographic Characteristics: An Empirical Analysis,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211061577,2021-10,2021-10,2021-11-29,2021-12-21,2021-11-30,75,0,journal-article,179
10.1177/21582440211010160,10.1177,Economic Evaluation of Water Resource Management in South Korea Based on Benefit–Cost Analysis,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211010160,2021-4,2021-4,2021-4-23,2021-12-9,2021-4-23,22,0,journal-article,179
10.1177/21582440211060784,10.1177,Analyzing of User Attitudes Toward Intention to Use Social Media for Learning,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211060784,2021-10,2021-10,2021-11-22,2021-12-9,2021-11-23,91,0,journal-article,179
10.1177/21582440211018460,10.1177,Portfolio Returns of Islamic Indices and Stock Prices in GCC Countries: Empirical Evidence From the ARDL Model,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211018460,2021-4,2021-4,2021-5-27,2021-12-9,2021-5-29,44,0,journal-article,179
10.1177/21582440211056598,10.1177,Bridging the Gap Between Product Design and Customer Engagement: Role of Self-Determined Needs Satisfaction,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211056598,2021-10,2021-10,2021-11-11,2021-12-9,2021-11-12,66,0,journal-article,179
10.1177/2158244021994554,10.1177,Urban and Spatial Planning: Pragmatic Considerations for Plan Implementation Improvements (A Case Study of the City of Bor),en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/2158244021994554,2021-1,2021-1,2021-2-13,2021-12-18,2021-2-13,15,0,journal-article,179
10.1177/21582440211037080,10.1177,Erratum to “The Other Side of the Coin: Perceptions of Twice-Exceptional Students by Their Close Friends”,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211037080,2021-7,2021-7,2021-7-23,2021-12-18,2021-7-23,0,0,journal-article,179
10.1177/21582440211023173,10.1177,Self-Assessment of Teachers’ Communication Style and Its Impact on Their Communication Effectiveness: A Study of Indian Higher Educational Institutions,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211023173,2021-4,2021-4,2021-6-15,2021-12-8,2021-6-15,43,0,journal-article,179
10.1177/21582440211056609,10.1177,Hola Followers! Content Analysis of YouTube Channels of Female Fashion Influencers in Spain and Ecuador,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211056609,2021-10,2021-10,2021-11-11,2021-12-9,2021-11-12,14,0,journal-article,179
10.1177/21582440211060782,10.1177,Modeling the Continuance Intention to Use Automated Writing Evaluation Among Chinese EFL Learners,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211060782,2021-10,2021-10,2021-11-22,2021-12-8,2021-11-23,9,0,journal-article,179
10.1177/21582440211040122,10.1177,Professional or Interpersonal Trust? Effect of Social Network on the Intention to Undergo Cosmetic Procedures,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211040122,2021-7,2021-7,2021-8-18,2021-12-18,2021-8-18,42,0,journal-article,179
10.1177/2158244021989629,10.1177,Authentic Leadership and Service Innovative Behavior: Mediating Role of Proactive Personality,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/2158244021989629,2021-1,2021-1,2021-1-29,2022-2-11,2021-1-29,84,1,journal-article,179
10.1177/21582440211059150,10.1177,Can Word-Word Space Facilitate L2 Chinese Reading: Evidence From the Two Empirical Studies by Advanced L2 Learners of Mandarin Chinese,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211059150,2021-10,2021-10,2021-11-26,2021-12-10,2021-11-26,50,0,journal-article,179
10.1177/21582440211031886,10.1177,Young Generation’s Perceptions of Same-Sex Sexuality and Attitudes Toward Same-Sex Marriage in South Korea,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211031886,2021-7,2021-7,2021-7-14,2021-12-10,2021-7-14,7,0,journal-article,179
10.1177/21582440211047567,10.1177,Differences in Mechanisms Linking Motivation and Turnover Intention for Public and Private Employees: Evidence From China,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211047567,2021-7,2021-7,2021-9-22,2021-12-10,2021-9-23,10,0,journal-article,179
10.1177/21582440211040801,10.1177,The Audience’s Perspective: Decline of Mythical Elements in Films,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211040801,2021-7,2021-7,2021-8-28,2021-12-19,2021-8-28,31,0,journal-article,179
10.1177/21582440211032151,10.1177,A Probe Into Chinese Doctoral Students’ Researcher Identity: A Volunteer-Employed Photography Study,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211032151,2021-7,2021-7,2021-7-16,2021-12-17,2021-7-16,48,0,journal-article,179
10.1177/2158244020988730,10.1177,"Cross-Cultural Comparisons of the Cute and Related Concepts in Japan, the United States, and Israel",en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/2158244020988730,2021-1,2021-1,2021-1-27,2022-2-18,2021-1-28,20,3,journal-article,179
10.1177/2158244021999388,10.1177,M-Universities: Critical Sustainability Factors,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/2158244021999388,2021-1,2021-1,2021-3-10,2021-12-9,2021-3-10,92,0,journal-article,179
10.1177/21582440211032679,10.1177,Repatriation as a Human Rights Approach to State Options in Dealing with Returning ISIS Foreign Terrorist Fighters,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211032679,2021-7,2021-7,2021-7-28,2021-12-9,2021-7-28,7,0,journal-article,179
10.1177/21582440211037668,10.1177,The Mediating Role of Employee Commitment in the Relationship Between Corporate Social Responsibility and Firm Performance in Serbia,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211037668,2021-7,2021-7,2021-8-20,2021-12-10,2021-8-20,94,0,journal-article,179
